ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /1.94,Q. 2 /2.91,Q. 3 /2.91,Q. 4 /2.14,Q. 5 /0.19,Q. 6 /3.11,Q. 7 /1.55,Q. 8 /0.58,Q. 9 /1.17,Q. 10 /3.50
28602627.0,Finished,19 octobre 2021  4:08 ,19 octobre 2021  5:36 ,88.0,16.64,1.83,2.66,2.83,2.14,0.19,1.55,1.55,0.58,0.19,3.11
21114737.0,Finished,19 octobre 2021  4:11 ,19 octobre 2021  5:48 ,96.0,19.18,1.51,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.11
3804195.0,Finished,18 octobre 2021  4:11 ,18 octobre 2021  5:39 ,87.0,19.77,1.83,2.79,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
3802503.0,Finished,18 octobre 2021  4:21 ,18 octobre 2021  5:37 ,75.0,16.86,1.83,2.66,2.66,2.14,0.19,2.72,1.55,0.39,0.97,1.75
28720090.0,Finished,21 octobre 2021  6:01 ,21 octobre 2021  7:15 ,74.0,19.89,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
3407463.0,Finished,18 octobre 2021  4:14 ,18 octobre 2021  5:30 ,76.0,18.13,1.83,2.79,2.83,2.14,0.19,1.55,1.55,0.58,1.17,3.50
28607538.0,Finished,19 octobre 2021  4:06 ,19 octobre 2021  5:40 ,93.0,19.70,1.83,2.91,2.91,2.14,0.19,3.11,1.36,0.58,1.17,3.50
21109700.0,Finished,19 octobre 2021  4:13 ,19 octobre 2021  5:52 ,99.0,17.25,1.83,2.66,2.66,2.14,0.19,1.17,1.55,0.58,0.97,3.50
3407716.0,Finished,19 octobre 2021  4:05 ,19 octobre 2021  5:18 ,73.0,16.96,1.83,2.79,2.83,2.14,0.19,0.78,1.55,0.58,1.17,3.11
3674474.0,Finished,18 octobre 2021  4:20 ,18 octobre 2021  6:01 ,100.0,16.27,1.51,2.91,2.91,2.14,0.19,1.75,1.36,0.39,0.58,2.52
28604190.0,Finished,19 octobre 2021  4:03 ,19 octobre 2021  5:38 ,95.0,16.68,1.83,2.79,2.74,2.14,0.19,1.55,1.55,0.58,0.19,3.11
21113747.0,Finished,18 octobre 2021  4:10 ,18 octobre 2021  5:31 ,80.0,19.89,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
3800028.0,Finished,18 octobre 2021  4:18 ,18 octobre 2021  5:46 ,88.0,18.64,1.94,2.91,2.91,2.14,0.19,3.11,1.55,0.58,0.00,3.30
28607117.0,Finished,18 octobre 2021  4:15 ,18 octobre 2021  5:47 ,91.0,19.03,1.94,2.91,2.91,2.14,0.19,2.91,1.55,0.58,0.39,3.50
28619891.0,Finished,20 octobre 2021  10:51 ,20 octobre 2021  12:08 ,76.0,20.00,1.94,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
28610514.0,Finished,5 décembre 2021  8:44 ,5 décembre 2021  10:29 ,105.0,0.00,-,-,-,-,-,-,-,-,-,-
28620112.0,Finished,21 octobre 2021  6:01 ,21 octobre 2021  6:54 ,52.35,19.78,1.73,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
28602386.0,Finished,21 octobre 2021  6:00 ,21 octobre 2021  6:53 ,53.17,18.71,1.83,2.79,2.83,2.14,0.19,2.72,1.55,0.58,0.97,3.11
28600769.0,Finished,20 octobre 2021  10:46 ,20 octobre 2021  12:12 ,86.0,20.00,1.94,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
28606830.0,Finished,18 octobre 2021  4:19 ,18 octobre 2021  6:01 ,101.0,16.87,1.73,2.91,2.91,2.14,0.19,1.55,1.36,0.58,0.19,3.30
28600492.0,Finished,18 octobre 2021  4:20 ,18 octobre 2021  5:05 ,45.17,16.92,1.83,2.66,2.91,2.14,0.19,1.17,1.55,0.58,0.39,3.50
28605022.0,Finished,20 octobre 2021  10:49 ,20 octobre 2021  12:08 ,79.0,18.48,1.94,2.53,2.74,2.14,0.19,3.11,1.55,0.39,1.17,2.72
28711440.0,Finished,18 octobre 2021  4:10 ,18 octobre 2021  5:34 ,84.0,15.45,1.83,2.79,2.48,2.14,0.19,1.17,1.55,0.19,0.00,3.11
3702996.0,Finished,20 octobre 2021  10:49 ,20 octobre 2021  12:06 ,76.0,19.42,1.94,2.91,2.91,2.14,0.19,3.11,1.36,0.19,1.17,3.50
28600464.0,Finished,19 octobre 2021  4:02 ,19 octobre 2021  5:47 ,105.0,15.54,1.83,2.79,2.57,2.14,0.19,2.33,1.55,0.58,0.00,1.55
28506638.0,Finished,20 octobre 2021  10:52 ,20 octobre 2021  12:24 ,92.0,17.84,1.73,2.91,2.91,2.14,0.19,2.33,0.58,0.58,1.17,3.30
28604304.0,Finished,18 octobre 2021  4:13 ,18 octobre 2021  5:36 ,82.0,19.50,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.58,0.78,3.50
28608396.0,Finished,19 octobre 2021  4:04 ,19 octobre 2021  5:48 ,104.0,17.09,1.83,2.91,2.83,2.14,0.19,3.11,1.55,0.19,0.00,2.33
3708782.0,Finished,19 octobre 2021  4:07 ,19 octobre 2021  5:24 ,77.0,19.89,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
28610448.0,Finished,20 octobre 2021  10:49 ,20 octobre 2021  12:09 ,80.0,18.04,1.94,2.79,2.83,2.14,0.19,3.11,1.17,0.39,0.97,2.52
3702809.0,Finished,20 octobre 2021  10:50 ,20 octobre 2021  12:04 ,74.0,19.51,1.94,2.79,2.74,2.14,0.19,3.11,1.55,0.39,1.17,3.50
3701883.0,Finished,18 octobre 2021  4:14 ,18 octobre 2021  5:42 ,88.0,20.00,1.94,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
21116436.0,Finished,18 octobre 2021  4:20 ,18 octobre 2021  5:59 ,99.0,16.00,1.83,2.66,2.57,2.14,0.19,1.17,1.55,0.58,0.00,3.30
28601301.0,Finished,18 octobre 2021  4:14 ,18 octobre 2021  5:16 ,61.0,7.77,1.94,2.91,2.91,-,-,-,-,-,-,-
28605864.0,Finished,21 octobre 2021  6:00 ,21 octobre 2021  7:07 ,66.0,17.05,1.73,2.79,2.83,2.14,0.19,2.14,1.55,0.58,0.00,3.11
3700453.0,Finished,19 octobre 2021  4:10 ,19 octobre 2021  5:54 ,104.0,19.81,1.94,2.91,2.91,2.14,0.19,3.11,1.36,0.58,1.17,3.50
21114731.0,Finished,19 octobre 2021  4:05 ,19 octobre 2021  5:34 ,89.0,18.38,1.83,2.91,2.57,2.14,0.19,2.72,1.36,0.39,0.97,3.30
28600559.0,Finished,18 octobre 2021  4:15 ,18 octobre 2021  5:39 ,84.0,19.81,1.94,2.91,2.91,2.14,0.19,3.11,1.55,0.39,1.17,3.50
28717594.0,Finished,21 octobre 2021  6:01 ,21 octobre 2021  7:18 ,77.0,19.89,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
28614924.0,Finished,19 octobre 2021  4:02 ,19 octobre 2021  5:47 ,105.0,18.51,1.83,2.79,2.83,2.14,0.19,2.91,1.36,0.19,0.97,3.30
3800162.0,Finished,19 octobre 2021  4:06 ,19 octobre 2021  5:27 ,80.0,19.89,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
3802257.0,Finished,19 octobre 2021  4:55 ,19 octobre 2021  6:40 ,105.0,0.00,-,-,-,-,-,-,-,-,-,-
28610667.0,Finished,22 octobre 2021  10:49 ,22 octobre 2021  12:34 ,105.0,19.89,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
3810768.0,Finished,18 octobre 2021  4:14 ,18 octobre 2021  5:46 ,91.0,19.81,1.94,2.91,2.91,2.14,0.19,3.11,1.55,0.58,0.97,3.50
3812676.0,Finished,21 octobre 2021  6:03 ,21 octobre 2021  7:27 ,83.0,19.12,1.83,2.91,2.91,2.14,0.19,3.11,0.97,0.58,1.17,3.30
28620155.0,Finished,20 octobre 2021  10:49 ,20 octobre 2021  12:12 ,82.0,19.31,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.39,0.78,3.50
3415756.0,Finished,19 octobre 2021  4:07 ,19 octobre 2021  5:17 ,70.0,16.59,1.83,2.91,2.91,2.14,0.19,1.75,1.36,0.39,0.58,2.52
28605064.0,Finished,20 octobre 2021  10:45 ,20 octobre 2021  11:57 ,71.0,16.70,1.94,2.91,2.91,2.14,0.19,1.17,1.36,0.58,0.00,3.50
28617603.0,Finished,18 octobre 2021  4:23 ,18 octobre 2021  5:56 ,93.0,19.22,1.94,2.91,2.91,2.14,0.19,2.72,1.36,0.58,0.97,3.50
28600712.0,Finished,19 octobre 2021  4:05 ,19 octobre 2021  5:24 ,78.0,19.78,1.73,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
28610127.0,Finished,20 octobre 2021  10:49 ,20 octobre 2021  12:02 ,72.0,19.49,1.94,2.41,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
28717871.0,Finished,18 octobre 2021  4:10 ,18 octobre 2021  5:55 ,105.0,15.33,1.83,2.91,2.57,1.60,0.19,1.55,1.17,0.19,0.39,2.91
28601343.0,Finished,21 octobre 2021  6:00 ,21 octobre 2021  7:15 ,75.0,19.20,1.73,2.91,2.91,2.14,0.19,3.11,1.36,0.58,1.17,3.11
3603679.0,Finished,20 octobre 2021  10:49 ,20 octobre 2021  12:23 ,93.0,19.66,1.94,2.91,2.57,2.14,0.19,3.11,1.55,0.58,1.17,3.50
3809215.0,Finished,21 octobre 2021  6:01 ,21 octobre 2021  7:31 ,89.0,19.10,1.83,2.79,2.83,2.14,0.19,3.11,1.55,0.58,0.97,3.11
3800646.0,Finished,18 octobre 2021  4:15 ,18 octobre 2021  5:47 ,92.0,19.20,1.51,2.91,2.91,1.96,0.19,3.11,1.55,0.39,1.17,3.50
28603036.0,Finished,20 octobre 2021  10:49 ,20 octobre 2021  11:55 ,65.0,14.68,1.83,2.91,2.91,1.78,0.19,1.17,1.17,0.39,0.39,1.94
21109001.0,Finished,18 octobre 2021  4:22 ,18 octobre 2021  6:01 ,99.0,19.59,1.94,2.79,2.83,2.14,0.19,3.11,1.55,0.58,0.97,3.50
28720778.0,Finished,18 octobre 2021  4:24 ,18 octobre 2021  5:58 ,93.0,19.42,1.94,2.91,2.91,2.14,0.19,2.72,1.36,0.58,1.17,3.50
21113646.0,Finished,18 octobre 2021  4:10 ,18 octobre 2021  5:39 ,88.0,19.16,1.83,2.66,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.11
21102696.0,Finished,22 octobre 2021  10:46 ,22 octobre 2021  11:56 ,69.0,19.72,1.94,2.91,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
28600602.0,Finished,18 octobre 2021  5:09 ,18 octobre 2021  5:52 ,43.42,18.76,1.83,2.91,2.91,1.78,0.19,2.72,1.55,0.58,0.97,3.30
21104636.0,Finished,18 octobre 2021  4:21 ,18 octobre 2021  5:18 ,56.68,17.28,1.94,2.91,2.91,2.14,0.19,1.17,1.55,0.58,0.39,3.50
28600518.0,Finished,21 octobre 2021  6:01 ,21 octobre 2021  7:07 ,66.0,19.31,1.83,2.91,2.91,2.14,0.19,2.72,1.55,0.58,0.97,3.50
28636372.0,Finished,19 octobre 2021  4:04 ,19 octobre 2021  5:06 ,62.0,18.03,1.40,2.15,2.83,2.14,0.19,2.72,1.55,0.58,0.97,3.50
28602737.0,Finished,19 octobre 2021  4:06 ,19 octobre 2021  5:30 ,84.0,18.73,1.83,2.91,2.91,2.14,0.19,2.72,1.36,0.39,0.97,3.30
28600880.0,Finished,20 octobre 2021  10:49 ,20 octobre 2021  11:43 ,53.93,20.00,1.94,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
28603735.0,Finished,18 octobre 2021  4:10 ,18 octobre 2021  5:32 ,81.0,19.78,1.73,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
3805942.0,Finished,18 octobre 2021  4:22 ,18 octobre 2021  5:55 ,93.0,18.69,1.83,2.66,2.74,2.14,0.19,3.11,1.17,0.58,1.17,3.11
28009976.0,Finished,21 octobre 2021  6:00 ,21 octobre 2021  7:10 ,70.0,19.70,1.83,2.91,2.91,2.14,0.19,3.11,1.36,0.58,1.17,3.50
3700903.0,Finished,22 octobre 2021  10:48 ,22 octobre 2021  11:42 ,54.58,18.79,1.83,2.79,2.91,2.14,0.19,3.11,1.55,0.58,0.19,3.50
28606375.0,Finished,20 octobre 2021  10:47 ,20 octobre 2021  12:13 ,85.0,19.70,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.39,1.17,3.50
28607006.0,Finished,18 octobre 2021  4:29 ,18 octobre 2021  5:26 ,57.33,18.10,1.62,2.79,2.83,2.14,0.19,2.91,0.78,0.58,1.17,3.11
28617513.0,Finished,19 octobre 2021  4:03 ,19 octobre 2021  5:48 ,105.0,12.60,1.83,2.66,2.83,1.78,0.19,1.17,1.36,0.39,0.39,-
21112391.0,Finished,18 octobre 2021  4:19 ,18 octobre 2021  6:04 ,105.0,17.85,1.94,2.79,2.83,2.14,0.19,3.11,1.36,0.58,1.17,1.75
3800992.0,Finished,21 octobre 2021  6:02 ,21 octobre 2021  7:37 ,95.0,19.57,1.83,2.79,2.91,2.14,0.19,3.11,1.36,0.58,1.17,3.50
28600503.0,Finished,21 octobre 2021  6:00 ,21 octobre 2021  7:04 ,63.0,19.29,1.83,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.11
3703339.0,Finished,19 octobre 2021  4:08 ,19 octobre 2021  5:52 ,104.0,17.80,1.83,2.91,2.91,1.60,0.19,2.72,1.55,0.58,0.00,3.50
28614980.0,Finished,18 octobre 2021  4:19 ,18 octobre 2021  5:49 ,89.0,15.43,1.94,2.66,2.48,2.14,0.19,1.17,1.36,0.58,0.00,2.91
28615820.0,Finished,19 octobre 2021  4:04 ,19 octobre 2021  5:38 ,93.0,19.31,1.83,2.91,2.91,2.14,0.19,3.11,1.36,0.39,0.97,3.50
28603688.0,Finished,19 octobre 2021  4:06 ,19 octobre 2021  5:51 ,105.0,14.11,1.83,2.91,2.57,2.14,0.19,1.55,1.36,0.58,0.19,0.78
28606345.0,Finished,20 octobre 2021  10:49 ,20 octobre 2021  12:05 ,75.0,19.49,1.94,2.41,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
3811248.0,Finished,18 octobre 2021  4:23 ,18 octobre 2021  6:00 ,97.0,19.61,1.94,2.91,2.91,2.14,0.19,3.11,1.55,0.58,0.78,3.50
28600150.0,Finished,20 octobre 2021  10:49 ,20 octobre 2021  12:25 ,96.0,18.49,1.40,2.91,2.91,2.14,0.19,3.11,1.55,0.58,0.19,3.50
3800191.0,Finished,21 octobre 2021  6:05 ,21 octobre 2021  7:06 ,61.0,19.21,1.83,2.79,2.74,2.14,0.19,3.11,1.55,0.58,1.17,3.11
28600741.0,Finished,18 octobre 2021  4:23 ,18 octobre 2021  5:55 ,92.0,17.84,1.73,2.91,2.91,2.14,0.19,1.75,1.36,0.39,0.97,3.50
28609954.0,Finished,19 octobre 2021  4:03 ,19 octobre 2021  5:29 ,85.0,19.70,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.58,0.97,3.50
21113585.0,Finished,21 octobre 2021  6:01 ,21 octobre 2021  7:25 ,83.0,19.89,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.58,1.17,3.50
28607755.0,Finished,20 octobre 2021  10:47 ,20 octobre 2021  12:21 ,94.0,19.53,1.94,2.91,2.83,2.14,0.19,3.11,1.17,0.58,1.17,3.50
28607704.0,Finished,18 octobre 2021  4:10 ,18 octobre 2021  5:39 ,88.0,18.92,1.83,2.91,2.91,2.14,0.19,2.72,1.55,0.58,0.58,3.50
3970759.0,Finished,18 octobre 2021  4:16 ,18 octobre 2021  5:32 ,76.0,17.20,1.62,2.66,2.83,2.14,0.00,3.11,0.19,0.39,1.17,3.11
28601285.0,Finished,18 octobre 2021  4:15 ,18 octobre 2021  5:46 ,90.0,18.83,1.94,2.91,2.91,2.14,0.19,3.11,1.55,0.58,0.00,3.50
3680880.0,Finished,19 octobre 2021  4:05 ,19 octobre 2021  5:15 ,69.0,18.92,1.83,2.91,2.91,2.14,0.19,3.11,1.55,0.58,0.19,3.50
21101133.0,Finished,21 octobre 2021  6:02 ,21 octobre 2021  6:51 ,49.3,17.17,1.83,2.91,2.91,2.14,0.19,1.17,1.55,0.58,0.39,3.50
3703980.0,Finished,22 octobre 2021  10:48 ,22 octobre 2021  12:28 ,99.0,18.13,1.94,2.79,2.91,2.14,0.19,3.11,1.17,0.39,1.17,2.33
