ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /2.44,Q. 2 /4.88,Q. 3 /0.98,Q. 4 /0.49,Q. 5 /2.93,Q. 6 /0.49,Q. 7 /0.73,Q. 8 /2.44,Q. 9 /0.98,Q. 10 /0.98,Q. 11 /0.24,Q. 12 /1.22,Q. 13 /1.22
3677063.0,Finished,27 octobre 2021  11:12 ,27 octobre 2021  12:18 ,66.0,17.46,1.58,4.41,0.98,0.49,2.93,0.49,0.73,1.71,0.98,0.98,0.24,0.98,0.98
21112734.0,Finished,25 octobre 2021  4:08 ,25 octobre 2021  5:53 ,104.0,19.02,2.44,4.88,0.98,0.49,2.93,0.49,0.73,1.95,0.73,0.98,0.24,1.22,0.98
28507548.0,Finished,28 octobre 2021  6:00 ,28 octobre 2021  7:12 ,72.0,16.15,2.44,4.65,0.98,0.49,2.48,0.24,0.00,1.95,0.73,0.00,0.24,1.22,0.73
3803162.0,Finished,26 octobre 2021  4:00 ,26 octobre 2021  5:45 ,105.0,18.29,2.44,4.88,0.98,0.49,2.93,0.49,0.73,1.46,0.98,0.98,0.00,1.22,0.73
28602627.0,Finished,26 octobre 2021  4:02 ,26 octobre 2021  5:36 ,94.0,15.90,2.44,4.41,0.98,0.49,2.70,0.24,0.00,1.46,0.73,0.49,0.00,0.98,0.98
21114737.0,Finished,26 octobre 2021  4:03 ,26 octobre 2021  5:27 ,84.0,17.56,2.44,4.88,0.98,0.49,2.93,0.49,0.73,1.71,0.98,0.00,0.00,1.22,0.73
3804195.0,Finished,25 octobre 2021  4:02 ,25 octobre 2021  5:30 ,87.0,18.10,2.44,4.18,0.73,0.24,2.70,0.49,0.73,2.20,0.98,0.98,0.24,1.22,0.98
3802503.0,Finished,25 octobre 2021  4:19 ,25 octobre 2021  5:45 ,85.0,16.21,2.30,4.65,0.73,0.49,2.93,0.24,0.24,0.98,0.73,0.98,0.00,1.22,0.73
28720090.0,Finished,28 octobre 2021  6:03 ,28 octobre 2021  7:10 ,67.0,17.07,2.44,4.88,0.73,0.49,2.93,0.49,0.24,1.95,0.73,0.00,0.24,1.22,0.73
28603418.0,Finished,25 octobre 2021  4:02 ,25 octobre 2021  5:20 ,78.0,17.56,2.44,4.88,0.24,0.24,2.93,0.49,0.24,1.95,0.98,0.98,0.24,1.22,0.73
28607538.0,Finished,26 octobre 2021  4:04 ,26 octobre 2021  5:40 ,95.0,15.40,2.44,4.65,0.98,0.49,2.70,0.24,0.00,1.46,0.73,0.49,0.00,0.24,0.98
3810013.0,Finished,25 octobre 2021  4:04 ,25 octobre 2021  5:48 ,103.0,19.04,2.44,4.65,0.98,0.49,2.93,0.24,0.73,2.20,0.98,0.98,0.24,1.22,0.98
3407716.0,Finished,26 octobre 2021  4:10 ,26 octobre 2021  5:34 ,83.0,15.68,2.44,4.18,0.49,0.00,2.48,0.24,0.49,1.71,0.73,0.98,0.00,1.22,0.73
28604190.0,Finished,26 octobre 2021  4:02 ,26 octobre 2021  5:38 ,96.0,15.64,2.44,4.65,0.98,0.49,2.70,0.24,0.00,1.46,0.73,0.49,0.00,0.49,0.98
21113747.0,Finished,25 octobre 2021  4:04 ,25 octobre 2021  5:32 ,88.0,17.80,2.44,4.88,0.73,0.49,2.93,0.24,0.73,1.95,0.49,0.49,0.24,1.22,0.98
3800028.0,Finished,25 octobre 2021  4:07 ,25 octobre 2021  5:43 ,96.0,18.42,2.30,4.41,0.98,0.49,2.93,0.49,0.73,1.95,0.98,0.98,0.24,1.22,0.73
28607117.0,Finished,25 octobre 2021  4:06 ,25 octobre 2021  5:41 ,95.0,18.39,2.30,4.88,0.73,0.49,2.93,0.49,0.73,1.95,0.98,0.98,0.24,0.98,0.73
28620112.0,Finished,28 octobre 2021  6:07 ,28 octobre 2021  7:16 ,68.0,18.15,2.30,4.88,0.49,0.49,2.93,0.24,0.73,1.95,0.98,0.98,0.00,1.22,0.98
28602386.0,Finished,28 octobre 2021  6:02 ,28 octobre 2021  6:49 ,46.25,18.54,2.44,4.88,0.98,0.49,2.93,0.24,0.24,2.20,0.98,0.98,0.00,1.22,0.98
3700630.0,Finished,25 octobre 2021  4:19 ,25 octobre 2021  6:03 ,104.0,17.08,2.44,4.65,0.98,0.49,2.93,0.49,0.73,1.95,0.73,0.49,0.00,0.98,0.24
28600769.0,Finished,27 octobre 2021  10:55 ,27 octobre 2021  12:30 ,95.0,18.54,2.44,4.88,0.98,0.49,2.93,0.49,0.73,1.95,0.98,0.00,0.24,1.22,1.22
28600492.0,Finished,25 octobre 2021  4:00 ,25 octobre 2021  5:02 ,61.0,16.80,2.15,4.65,0.73,0.49,2.93,0.24,0.73,1.46,0.98,0.00,0.24,1.22,0.98
28711440.0,Finished,25 octobre 2021  4:02 ,25 octobre 2021  5:33 ,90.0,18.15,2.30,4.88,0.98,0.49,2.93,0.24,0.73,1.71,0.98,0.49,0.24,1.22,0.98
28506638.0,Finished,27 octobre 2021  10:54 ,27 octobre 2021  12:18 ,83.0,13.90,2.44,3.48,0.73,0.49,0.90,0.24,0.24,1.71,0.73,0.49,0.24,1.22,0.98
28604304.0,Finished,25 octobre 2021  4:00 ,25 octobre 2021  5:20 ,80.0,19.04,2.44,4.65,0.98,0.49,2.93,0.24,0.73,2.20,0.98,0.98,0.24,1.22,0.98
28608396.0,Finished,26 octobre 2021  4:00 ,26 octobre 2021  5:45 ,104.0,16.88,2.44,4.18,0.73,0.49,2.70,0.49,0.24,2.20,0.73,0.49,0.24,1.22,0.73
3708782.0,Finished,26 octobre 2021  4:00 ,26 octobre 2021  5:13 ,72.0,18.78,2.44,4.88,0.98,0.49,2.93,0.49,0.73,1.71,0.73,0.98,0.24,1.22,0.98
28610448.0,Finished,27 octobre 2021  10:55 ,27 octobre 2021  12:20 ,84.0,17.19,2.30,4.88,0.73,0.24,2.70,0.24,0.24,2.20,0.98,0.49,0.00,1.22,0.98
28610117.0,Finished,28 octobre 2021  6:02 ,28 octobre 2021  7:34 ,91.0,18.59,2.01,4.88,0.98,0.49,2.93,0.49,0.24,2.20,0.98,0.98,0.24,1.22,0.98
28601953.0,Finished,28 octobre 2021  6:02 ,28 octobre 2021  7:19 ,76.0,17.82,2.44,4.65,0.73,0.49,2.93,0.49,0.24,1.95,0.98,0.98,0.00,1.22,0.73
28607314.0,Finished,25 octobre 2021  4:09 ,25 octobre 2021  5:31 ,81.0,19.27,2.44,4.88,0.98,0.49,2.93,0.49,0.73,2.20,0.98,0.98,0.24,1.22,0.73
3702809.0,Finished,27 octobre 2021  11:00 ,27 octobre 2021  12:23 ,83.0,17.57,2.44,4.65,0.73,0.49,2.93,0.49,0.73,1.71,0.73,0.49,0.24,1.22,0.73
3701883.0,Finished,25 octobre 2021  4:07 ,25 octobre 2021  5:38 ,91.0,18.31,2.44,4.88,0.98,0.49,2.70,0.49,0.73,2.20,0.73,0.49,0.24,1.22,0.73
21116436.0,Finished,25 octobre 2021  4:27 ,25 octobre 2021  5:45 ,77.0,18.30,2.44,4.65,0.98,0.49,2.93,0.49,0.73,2.20,0.98,0.49,0.00,1.22,0.73
21114731.0,Finished,26 octobre 2021  4:06 ,26 octobre 2021  5:44 ,97.0,17.37,2.44,4.18,0.98,0.49,2.70,0.24,0.73,1.71,0.98,0.49,0.24,1.22,0.98
28600559.0,Finished,25 octobre 2021  4:07 ,25 octobre 2021  5:40 ,93.0,18.05,2.44,4.88,0.73,0.49,2.93,0.49,0.73,2.20,0.98,0.00,0.24,1.22,0.73
28717594.0,Finished,28 octobre 2021  6:05 ,28 octobre 2021  7:25 ,80.0,17.80,2.44,4.88,0.49,0.49,2.93,0.49,0.24,1.95,0.73,0.98,0.00,1.22,0.98
28614924.0,Finished,26 octobre 2021  4:00 ,26 octobre 2021  5:45 ,105.0,16.85,2.44,4.41,0.73,0.49,2.93,0.49,0.24,1.71,0.98,0.98,0.00,1.22,0.24
3800162.0,Finished,26 octobre 2021  4:02 ,26 octobre 2021  5:45 ,102.0,16.96,2.30,4.65,0.73,0.49,2.70,0.49,0.24,1.95,0.73,0.49,0.24,1.22,0.73
21109170.0,Finished,26 octobre 2021  4:07 ,26 octobre 2021  5:45 ,98.0,14.98,2.01,3.95,0.73,0.24,2.93,0.24,0.73,1.46,0.98,0.49,0.00,0.49,0.73
28610190.0,Finished,27 octobre 2021  10:58 ,27 octobre 2021  12:22 ,83.0,16.55,2.15,4.65,0.98,0.49,2.93,0.24,0.73,1.71,0.73,0.49,0.00,0.73,0.73
3810768.0,Finished,25 octobre 2021  4:04 ,25 octobre 2021  5:42 ,98.0,18.54,2.44,4.88,0.98,0.49,2.93,0.24,0.73,2.20,0.73,0.49,0.24,1.22,0.98
28610187.0,Finished,27 octobre 2021  10:55 ,27 octobre 2021  12:13 ,77.0,19.04,2.44,4.65,0.98,0.49,2.93,0.49,0.73,1.95,0.98,0.98,0.24,1.22,0.98
3812676.0,Finished,28 octobre 2021  6:27 ,28 octobre 2021  7:54 ,87.0,17.68,2.30,4.41,0.98,0.49,2.93,0.24,0.24,1.95,0.98,0.98,0.24,1.22,0.73
28607223.0,Finished,25 octobre 2021  4:09 ,25 octobre 2021  5:22 ,72.0,15.20,2.44,4.41,0.49,0.49,2.25,0.49,0.73,1.46,0.73,0.00,0.00,0.98,0.73
28620155.0,Finished,27 octobre 2021  10:55 ,27 octobre 2021  12:25 ,89.0,18.25,2.15,4.88,0.98,0.49,2.93,0.49,0.73,2.20,0.98,0.98,0.24,0.73,0.49
3415756.0,Finished,26 octobre 2021  4:00 ,26 octobre 2021  5:37 ,97.0,15.97,2.30,4.65,0.73,0.49,2.93,0.00,0.24,1.46,0.73,0.49,0.00,1.22,0.73
28609645.0,Finished,27 octobre 2021  10:54 ,27 octobre 2021  12:29 ,94.0,19.02,2.44,4.88,0.98,0.49,2.93,0.49,0.73,1.71,0.98,0.98,0.24,1.22,0.98
28605064.0,Finished,27 octobre 2021  10:55 ,27 octobre 2021  12:25 ,89.0,18.39,2.30,4.88,0.98,0.24,2.93,0.49,0.73,2.20,0.73,0.98,0.00,1.22,0.73
28617603.0,Finished,25 octobre 2021  4:21 ,25 octobre 2021  6:06 ,105.0,15.67,2.44,4.41,0.73,0.49,2.48,0.49,0.49,2.20,0.98,0.98,-,-,-
28617603.0,Finished,25 octobre 2021  6:10 ,25 octobre 2021  7:55 ,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28600712.0,Finished,26 octobre 2021  4:00 ,26 octobre 2021  5:13 ,72.0,17.82,2.44,4.65,0.73,0.49,2.93,0.24,0.73,1.95,0.98,0.49,0.00,1.22,0.98
28610328.0,Finished,28 octobre 2021  6:03 ,28 octobre 2021  7:48 ,104.0,18.05,2.44,4.88,0.98,0.49,2.93,0.49,0.73,1.95,0.98,0.98,0.24,0.24,0.73
28717871.0,Finished,25 octobre 2021  4:05 ,25 octobre 2021  5:49 ,103.0,18.29,2.44,4.88,0.73,0.49,2.93,0.49,0.73,2.44,0.73,0.49,0.24,0.98,0.73
28601343.0,Finished,28 octobre 2021  6:00 ,28 octobre 2021  7:39 ,98.0,15.90,2.44,4.65,0.49,0.00,2.48,0.24,0.24,1.95,0.73,0.49,0.24,1.22,0.73
28603036.0,Finished,27 octobre 2021  10:56 ,27 octobre 2021  12:04 ,68.0,18.05,2.44,4.88,0.98,0.49,2.93,0.24,0.73,2.20,0.73,0.49,0.00,1.22,0.73
21109001.0,Finished,25 octobre 2021  4:19 ,25 octobre 2021  5:45 ,86.0,16.61,2.44,4.41,0.73,0.49,2.93,0.24,0.24,1.71,0.73,0.49,0.00,1.22,0.98
28602830.0,Finished,25 octobre 2021  4:07 ,25 octobre 2021  5:18 ,70.0,16.51,2.30,3.95,0.73,0.49,2.70,0.24,0.73,2.20,0.73,0.00,0.24,1.22,0.98
28720778.0,Finished,25 octobre 2021  4:19 ,25 octobre 2021  5:44 ,84.0,19.02,2.44,4.88,0.73,0.49,2.93,0.49,0.73,2.44,0.73,0.98,0.24,1.22,0.73
21113646.0,Finished,25 octobre 2021  4:02 ,25 octobre 2021  5:31 ,89.0,18.79,2.44,4.65,0.73,0.49,2.93,0.24,0.73,2.20,0.98,0.98,0.24,1.22,0.98
21102696.0,Finished,29 octobre 2021  10:55 ,29 octobre 2021  11:49 ,54.42,19.02,2.44,4.88,0.98,0.49,2.93,0.49,0.73,1.95,0.98,0.98,0.24,1.22,0.73
28600602.0,Finished,25 octobre 2021  4:05 ,25 octobre 2021  5:39 ,94.0,18.30,2.44,4.65,0.73,0.49,2.93,0.49,0.73,1.71,0.73,0.98,0.24,1.22,0.98
21104636.0,Finished,25 octobre 2021  4:00 ,25 octobre 2021  5:38 ,98.0,17.80,2.44,4.88,0.98,0.49,2.93,0.24,0.73,2.20,0.98,0.00,0.24,0.73,0.98
28600518.0,Finished,28 octobre 2021  6:00 ,28 octobre 2021  7:44 ,104.0,15.91,2.44,4.41,0.73,0.49,2.48,0.24,0.24,1.95,0.98,0.98,0.00,0.00,0.98
28636372.0,Finished,26 octobre 2021  4:00 ,26 octobre 2021  5:24 ,84.0,17.08,2.44,4.65,0.98,0.49,2.93,0.24,0.73,1.95,0.73,0.00,0.00,1.22,0.73
28602737.0,Finished,26 octobre 2021  4:01 ,26 octobre 2021  5:37 ,96.0,17.60,2.44,4.41,0.98,0.49,2.70,0.49,0.24,1.95,0.73,0.98,0.24,1.22,0.73
28603735.0,Finished,25 octobre 2021  4:03 ,25 octobre 2021  5:32 ,89.0,19.27,2.44,4.88,0.98,0.49,2.93,0.49,0.73,2.20,0.98,0.98,0.00,1.22,0.98
3805942.0,Finished,25 octobre 2021  4:02 ,25 octobre 2021  5:28 ,86.0,16.15,2.44,4.65,0.98,0.49,2.48,0.24,0.00,1.71,0.98,0.00,0.24,1.22,0.73
28605296.0,Finished,27 octobre 2021  10:54 ,27 octobre 2021  12:00 ,65.0,18.56,2.44,4.41,0.98,0.49,2.93,0.49,0.73,2.20,0.73,0.98,0.00,1.22,0.98
3700903.0,Finished,29 octobre 2021  11:01 ,29 octobre 2021  11:49 ,48.05,17.21,2.30,4.18,0.98,0.49,2.93,0.24,0.73,1.95,0.73,0.49,0.00,1.22,0.98
28606375.0,Finished,27 octobre 2021  10:55 ,27 octobre 2021  12:25 ,90.0,14.41,2.15,4.41,0.73,0.00,2.48,0.49,0.24,1.22,0.98,0.98,0.00,0.73,0.00
2800282.0,Finished,26 octobre 2021  4:13 ,26 octobre 2021  5:58 ,105.0,10.94,2.30,3.48,0.49,0.00,2.48,0.24,0.24,0.49,0.49,0.49,-,0.00,0.24
28610100.0,Finished,28 octobre 2021  6:04 ,28 octobre 2021  7:49 ,105.0,15.32,1.87,4.41,0.98,0.24,2.70,0.24,0.24,1.95,0.73,0.49,0.00,0.49,0.98
21120079.0,Finished,25 octobre 2021  4:19 ,25 octobre 2021  5:59 ,99.0,14.39,2.30,4.65,0.98,0.49,1.35,0.24,0.73,1.46,0.73,0.00,0.00,1.22,0.24
28617513.0,Finished,26 octobre 2021  4:00 ,26 octobre 2021  5:45 ,105.0,15.52,2.30,4.18,0.49,0.49,2.70,0.49,0.24,1.46,0.98,0.98,0.00,0.49,0.73
21112391.0,Finished,25 octobre 2021  4:19 ,25 octobre 2021  5:59 ,99.0,16.47,2.30,4.65,0.98,0.49,2.70,0.24,0.73,1.71,0.73,0.00,0.00,1.22,0.73
3801541.0,Finished,25 octobre 2021  4:10 ,25 octobre 2021  5:53 ,103.0,18.29,2.44,4.88,0.98,0.49,2.93,0.24,0.73,2.20,0.98,0.00,0.24,1.22,0.98
21119283.0,Finished,25 octobre 2021  4:00 ,25 octobre 2021  5:45 ,104.0,14.92,2.15,3.25,0.73,0.49,2.93,0.24,0.24,1.46,0.73,0.49,0.00,1.22,0.98
28600456.0,Finished,27 octobre 2021  10:56 ,27 octobre 2021  12:29 ,93.0,19.02,2.44,4.88,0.98,0.49,2.93,0.49,0.73,1.95,0.98,0.98,0.24,1.22,0.73
3703339.0,Finished,26 octobre 2021  4:05 ,26 octobre 2021  5:50 ,105.0,16.87,2.44,4.41,0.73,0.49,2.70,0.49,0.49,1.71,0.98,0.98,0.24,0.73,0.49
28614980.0,Finished,29 octobre 2021  10:59 ,29 octobre 2021  12:21 ,82.0,19.76,2.44,4.88,0.98,0.49,2.93,0.49,0.73,2.20,0.98,0.98,0.24,1.22,1.22
28615820.0,Finished,26 octobre 2021  4:06 ,26 octobre 2021  5:46 ,99.0,19.27,2.44,4.88,0.98,0.49,2.93,0.49,0.73,1.95,0.98,0.98,0.24,1.22,0.98
28603688.0,Finished,26 octobre 2021  4:02 ,26 octobre 2021  5:43 ,100.0,14.85,2.30,4.41,0.98,0.49,1.80,0.24,0.24,1.71,0.98,0.49,0.24,0.24,0.73
28606345.0,Finished,27 octobre 2021  10:55 ,27 octobre 2021  12:19 ,83.0,17.27,2.15,4.88,0.98,0.24,2.93,0.24,0.24,1.95,0.73,0.49,0.24,1.22,0.98
3811248.0,Finished,25 octobre 2021  4:25 ,25 octobre 2021  5:54 ,89.0,16.72,2.30,4.18,0.49,0.49,2.93,0.49,0.73,1.95,0.73,0.98,0.00,0.98,0.49
28600150.0,Finished,27 octobre 2021  10:55 ,27 octobre 2021  12:24 ,89.0,17.38,2.44,4.65,0.98,0.24,2.25,0.49,0.73,1.71,0.73,0.98,0.00,1.22,0.98
3800191.0,Finished,28 octobre 2021  6:00 ,28 octobre 2021  6:57 ,57.02,17.43,2.30,4.65,0.73,0.24,2.93,0.49,0.24,1.71,0.73,0.98,0.24,1.22,0.98
28600741.0,Finished,25 octobre 2021  4:19 ,25 octobre 2021  5:52 ,93.0,19.02,2.44,4.88,0.49,0.49,2.93,0.49,0.73,2.20,0.98,0.98,0.24,1.22,0.98
28609954.0,Finished,26 octobre 2021  4:00 ,26 octobre 2021  5:33 ,93.0,17.56,2.44,4.88,0.73,0.49,2.93,0.24,0.24,1.95,0.73,0.98,0.00,1.22,0.73
28607755.0,Finished,27 octobre 2021  10:54 ,27 octobre 2021  12:31 ,97.0,18.25,2.15,4.88,0.98,0.49,2.93,0.49,0.49,1.95,0.73,0.49,0.24,1.22,1.22
28600693.0,Finished,26 octobre 2021  4:01 ,26 octobre 2021  5:39 ,98.0,17.33,2.44,4.65,0.98,0.49,2.93,0.49,0.24,1.46,0.73,0.98,0.00,1.22,0.73
28607704.0,Finished,25 octobre 2021  4:04 ,25 octobre 2021  5:31 ,86.0,17.69,2.30,4.65,0.73,0.49,2.70,0.49,0.73,2.20,0.98,0.00,0.24,1.22,0.98
3970759.0,Finished,25 octobre 2021  4:05 ,25 octobre 2021  5:21 ,75.0,14.11,1.87,4.18,0.73,0.00,2.70,0.24,0.00,1.95,0.73,0.49,0.00,0.98,0.24
21101133.0,Finished,28 octobre 2021  6:03 ,28 octobre 2021  6:59 ,55.33,17.08,2.44,4.65,0.24,0.49,2.93,0.49,0.73,1.95,0.73,0.00,0.24,1.22,0.98
3703980.0,Finished,29 octobre 2021  10:57 ,29 octobre 2021  12:30 ,92.0,18.27,2.15,4.41,0.98,0.49,2.93,0.49,0.73,1.95,0.73,0.98,0.00,1.22,1.22
