ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /2.70,Q. 2 /1.62,Q. 3 /2.16,Q. 4 /0.54,Q. 5 /0.54,Q. 6 /0.54,Q. 7 /2.16,Q. 8 /1.62,Q. 9 /1.62,Q. 10 /0.54,Q. 11 /0.54,Q. 12 /2.16,Q. 13 /3.24
3802135.0,Finished,23 October 2020  2:38 PM,23 October 2020  4:09 PM,90.0,15.05,2.70,1.62,2.16,0.54,0.54,0.54,1.62,0.68,1.62,0.54,0.54,0.86,1.08
3803619.0,Finished,19 October 2020  4:03 PM,19 October 2020  5:25 PM,82.0,15.14,2.70,1.62,2.16,0.27,0.54,0.00,0.54,0.81,1.62,0.54,0.54,2.16,1.62
3802009.0,Finished,23 October 2020  4:44 PM,23 October 2020  5:40 PM,55.82,15.27,2.70,1.62,2.16,0.54,0.54,0.00,1.08,0.68,1.62,0.54,0.54,2.16,1.08
3804139.0,Finished,23 October 2020  3:57 PM,23 October 2020  5:44 PM,106.0,18.92,2.70,1.62,2.16,0.54,0.54,0.00,2.16,1.62,1.62,0.54,0.54,2.16,2.70
3800432.0,Finished,21 October 2020  6:49 PM,21 October 2020  7:37 PM,48.32,15.51,2.70,1.62,2.16,0.27,0.54,0.00,1.35,0.27,1.62,0.54,0.54,1.73,2.16
3876256.0,Finished,23 October 2020  11:04 AM,23 October 2020  11:48 AM,43.93,15.81,2.70,1.62,2.16,0.54,0.54,0.00,1.08,0.68,1.62,0.54,0.54,2.16,1.62
28502318.0,Finished,26 October 2020  4:16 PM,26 October 2020  5:33 PM,76.0,13.16,2.16,1.62,2.16,0.54,0.54,0.00,1.35,1.22,1.62,0.54,0.54,0.86,-
3802651.0,Finished,23 October 2020  10:50 AM,23 October 2020  12:37 PM,106.0,18.38,2.70,1.62,2.16,0.54,0.54,0.00,1.08,1.62,1.62,0.54,0.54,2.16,3.24
3416871.0,Finished,21 October 2020  11:02 AM,21 October 2020  12:42 PM,99.0,13.08,1.35,1.62,2.16,0.27,0.54,0.54,1.62,0.41,1.62,0.41,0.27,1.73,0.54
3700108.0,Finished,23 October 2020  10:16 AM,23 October 2020  11:15 AM,58.77,12.00,1.35,1.62,2.16,0.27,0.54,0.00,0.00,0.00,1.62,0.54,0.54,1.73,1.62
3410283.0,Finished,23 October 2020  3:57 PM,23 October 2020  5:24 PM,86.0,16.32,2.70,1.62,2.16,0.54,0.54,0.54,2.16,0.68,1.62,0.41,0.54,1.73,1.08
3802501.0,Finished,22 October 2020  11:47 AM,22 October 2020  1:02 PM,75.0,18.24,2.57,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.62,0.54,0.54,2.16,1.62
3803112.0,Finished,23 October 2020  4:09 PM,23 October 2020  5:45 PM,96.0,16.35,2.57,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.35,0.54,0.54,2.16,-
28710978.0,Finished,19 October 2020  5:10 PM,19 October 2020  6:54 PM,103.0,14.07,1.35,1.62,1.35,0.54,0.18,0.00,1.62,0.00,1.35,0.54,0.54,1.73,3.24
3701404.0,Finished,23 October 2020  4:42 PM,23 October 2020  5:30 PM,47.98,12.84,2.57,1.62,2.16,0.54,0.54,0.00,1.35,0.00,1.08,0.54,0.27,0.00,2.16
3700144.0,Finished,21 October 2020  2:52 PM,21 October 2020  4:00 PM,68.0,16.32,2.70,1.62,2.16,0.27,0.54,0.00,2.16,0.81,1.62,0.54,0.54,1.73,1.62
3804929.0,Finished,23 October 2020  4:23 PM,23 October 2020  5:45 PM,81.0,14.95,2.30,1.62,2.16,0.54,0.54,0.54,2.16,1.62,1.08,0.54,0.54,1.30,0.00
3802734.0,Finished,21 October 2020  11:10 AM,21 October 2020  12:46 PM,96.0,16.76,2.70,1.62,2.16,0.54,0.54,0.54,2.16,0.81,1.35,0.54,0.54,2.16,1.08
3208353.0,Finished,22 October 2020  3:56 PM,22 October 2020  4:48 PM,51.98,16.00,2.70,1.62,2.16,0.54,0.54,0.00,1.35,0.27,1.62,0.54,0.54,0.86,3.24
3710439.0,Finished,21 October 2020  7:39 PM,21 October 2020  8:36 PM,57.17,15.33,2.70,1.62,2.16,0.54,0.36,0.00,1.35,0.81,1.62,0.54,0.27,1.73,1.62
