ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /0.00,Q. 2 /0.35,Q. 3 /2.11,Q. 4 /0.35,Q. 5 /4.21,Q. 6 /0.35,Q. 7 /4.91,Q. 8 /1.05,Q. 9 /3.16,Q. 10 /3.51
3703893.0,Finished,2 October 2020  11:12 AM,2 October 2020  11:54 AM,42.05,19.65,-,0.35,2.11,0.35,3.86,0.35,4.91,1.05,3.16,3.51
3701184.0,Finished,30 September 2020  10:54 AM,30 September 2020  12:12 PM,78.0,19.30,-,0.35,2.11,0.35,4.21,0.35,4.91,0.35,3.16,3.51
28616082.0,Finished,2 October 2020  1:22 PM,2 October 2020  2:06 PM,43.2,20.00,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,3.16,3.51
3971120.0,Finished,2 October 2020  4:13 PM,2 October 2020  5:02 PM,49.35,19.68,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,2.84,3.51
3670888.0,Finished,2 October 2020  3:52 PM,2 October 2020  4:52 PM,59.97,19.65,-,0.35,2.11,0.35,3.86,0.35,4.91,1.05,3.16,3.51
3970712.0,Finished,28 September 2020  4:35 PM,28 September 2020  5:49 PM,74.0,20.00,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,3.16,3.51
3800002.0,Finished,28 September 2020  4:27 PM,28 September 2020  5:25 PM,58.0,19.30,-,0.35,2.11,0.35,4.21,0.35,4.91,0.35,3.16,3.51
28503374.0,Finished,30 September 2020  10:54 AM,30 September 2020  12:28 PM,93.0,18.25,-,0.35,1.40,0.35,4.21,0.35,4.56,0.35,3.16,3.51
3800274.0,Finished,2 October 2020  11:11 AM,2 October 2020  12:04 PM,53.37,20.00,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,3.16,3.51
3874133.0,Finished,2 October 2020  4:53 PM,2 October 2020  4:59 PM,5.23,19.65,-,0.35,2.11,0.35,4.21,0.35,4.91,0.70,3.16,3.51
3201608.0,Finished,2 October 2020  11:13 AM,2 October 2020  12:04 PM,50.98,18.60,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,3.16,2.11
3672502.0,Finished,2 October 2020  4:04 PM,2 October 2020  4:52 PM,48.18,20.00,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,3.16,3.51
3802984.0,Finished,2 October 2020  4:01 PM,2 October 2020  4:57 PM,55.85,20.00,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,3.16,3.51
3801996.0,Finished,30 September 2020  10:58 AM,30 September 2020  12:09 PM,70.0,14.74,-,0.35,2.11,0.35,2.11,0.35,2.46,0.70,3.16,3.16
3706648.0,Finished,28 September 2020  4:20 PM,28 September 2020  5:17 PM,57.47,8.33,-,0.26,0.00,0.35,0.00,0.35,0.00,1.05,3.16,3.16
3800559.0,Finished,28 September 2020  4:34 PM,28 September 2020  5:42 PM,68.0,19.37,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,2.53,3.51
3700052.0,Finished,30 September 2020  8:09 PM,30 September 2020  8:35 PM,26.07,17.93,-,0.35,1.75,0.35,3.51,0.35,4.91,0.70,2.84,3.16
3804472.0,Finished,28 September 2020  4:36 PM,28 September 2020  5:41 PM,64.0,20.00,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,3.16,3.51
3670334.0,Finished,28 September 2020  5:08 PM,28 September 2020  5:25 PM,17.1,20.00,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,3.16,3.51
3700044.0,Finished,28 September 2020  4:58 PM,28 September 2020  5:46 PM,47.62,20.00,-,0.35,2.11,0.35,4.21,0.35,4.91,1.05,3.16,3.51
