ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /2.44,Q. 2 /4.88,Q. 3 /0.98,Q. 4 /0.49,Q. 5 /2.93,Q. 6 /0.49,Q. 7 /0.73,Q. 8 /2.44,Q. 9 /0.98,Q. 10 /0.98,Q. 11 /0.24,Q. 12 /1.22,Q. 13 /1.22
28707696.0,Finished,24 October 2022  4:00 PM,24 October 2022  5:45 PM,105.0,10.51,2.15,4.41,0.98,0.00,2.48,0.49,0.00,-,-,-,-,-,-
28710344.0,Finished,24 October 2022  4:00 PM,24 October 2022  5:45 PM,105.0,2.76,2.30,0.46,-,-,-,-,-,-,-,-,-,-,-
28707365.0,Finished,24 October 2022  4:00 PM,24 October 2022  5:38 PM,97.0,17.32,2.44,4.88,0.98,0.24,2.93,0.24,0.24,1.71,0.73,0.98,0.00,1.22,0.73
28706052.0,Finished,24 October 2022  4:00 PM,24 October 2022  5:45 PM,105.0,2.95,2.01,-,-,-,0.45,0.49,0.00,-,-,-,-,-,-
28631974.0,Finished,24 October 2022  4:01 PM,24 October 2022  5:46 PM,105.0,11.62,2.30,4.88,0.98,0.49,2.25,0.24,0.49,-,-,-,-,-,-
3811446.0,Finished,24 October 2022  4:01 PM,24 October 2022  5:46 PM,105.0,6.65,2.01,4.65,0.00,-,-,-,-,-,-,-,-,-,-
28706087.0,Finished,24 October 2022  4:01 PM,24 October 2022  5:46 PM,105.0,11.69,2.15,4.65,0.98,0.49,2.70,0.49,0.24,-,-,-,-,-,-
28608893.0,Finished,24 October 2022  4:01 PM,24 October 2022  5:46 PM,105.0,4.99,2.44,2.56,-,-,-,-,-,-,-,-,-,-,-
28605540.0,Finished,24 October 2022  4:02 PM,24 October 2022  5:47 PM,105.0,10.99,2.15,4.18,0.98,0.49,2.70,0.49,0.00,-,-,-,-,-,-
28707797.0,Finished,24 October 2022  4:02 PM,24 October 2022  5:47 PM,105.0,5.17,2.15,3.02,-,-,-,-,-,-,-,-,-,-,-
28706664.0,Finished,24 October 2022  4:02 PM,24 October 2022  5:47 PM,105.0,12.68,2.44,4.88,0.98,0.49,2.93,0.24,0.73,-,-,-,-,-,-
21201851.0,Finished,24 October 2022  4:02 PM,24 October 2022  5:47 PM,105.0,2.01,2.01,-,-,-,-,-,-,-,-,-,-,-,-
3803110.0,Finished,24 October 2022  4:02 PM,24 October 2022  5:47 PM,105.0,10.04,2.15,4.65,0.73,0.00,2.03,0.24,0.24,-,-,-,-,-,-
28710401.0,Finished,24 October 2022  4:03 PM,24 October 2022  5:48 PM,105.0,11.74,2.44,4.65,0.98,0.49,2.70,0.49,0.00,-,-,-,-,-,-
28711545.0,Finished,24 October 2022  4:03 PM,24 October 2022  5:48 PM,105.0,11.22,2.15,4.41,0.98,0.49,2.70,0.49,-,-,-,-,-,-,-
28707798.0,Finished,24 October 2022  4:03 PM,24 October 2022  5:48 PM,105.0,3.92,2.30,1.63,-,-,-,-,-,-,-,-,-,-,-
3520774.0,Finished,24 October 2022  4:04 PM,24 October 2022  5:49 PM,105.0,10.03,2.15,4.18,0.73,0.00,2.48,0.49,0.00,-,-,-,-,-,-
28632942.0,Finished,24 October 2022  4:04 PM,24 October 2022  5:49 PM,105.0,8.29,2.44,4.88,0.98,-,-,-,-,-,-,-,-,-,-
3808685.0,Finished,24 October 2022  4:04 PM,24 October 2022  5:49 PM,105.0,2.01,2.01,-,-,-,-,-,-,-,-,-,-,-,-
28716428.0,Finished,24 October 2022  4:06 PM,24 October 2022  5:51 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28614630.0,Finished,24 October 2022  4:06 PM,24 October 2022  5:51 PM,105.0,1.00,1.00,-,-,-,-,-,-,-,-,-,-,-,-
28725032.0,Finished,24 October 2022  4:07 PM,24 October 2022  5:52 PM,105.0,12.46,2.44,4.88,0.98,0.49,2.70,0.24,0.73,-,-,-,-,-,-
28712760.0,Finished,24 October 2022  4:07 PM,24 October 2022  5:52 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28706411.0,Finished,24 October 2022  4:07 PM,24 October 2022  5:52 PM,105.0,1.87,1.87,-,-,-,-,-,-,-,-,-,-,-,-
3804494.0,Finished,24 October 2022  4:07 PM,24 October 2022  5:52 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28630611.0,Finished,24 October 2022  4:07 PM,24 October 2022  5:52 PM,105.0,12.93,2.44,4.88,0.98,0.49,2.93,0.49,0.73,-,-,-,-,-,-
28620133.0,Finished,24 October 2022  4:07 PM,24 October 2022  5:52 PM,105.0,12.45,2.44,4.65,0.98,0.49,2.93,0.24,0.73,-,-,-,-,-,-
3804605.0,Finished,24 October 2022  4:07 PM,24 October 2022  5:52 PM,105.0,6.39,2.44,3.95,-,-,-,-,-,-,-,-,-,-,-
28617316.0,Finished,24 October 2022  4:07 PM,24 October 2022  5:52 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28706879.0,Finished,24 October 2022  4:07 PM,24 October 2022  5:52 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28706762.0,Finished,24 October 2022  4:08 PM,24 October 2022  5:53 PM,105.0,4.01,2.15,1.86,-,-,-,-,-,-,-,-,-,-,-
28606787.0,Finished,24 October 2022  4:08 PM,24 October 2022  5:53 PM,105.0,6.21,2.01,3.72,0.49,-,-,-,-,-,-,-,-,-,-
3800655.0,Finished,24 October 2022  4:09 PM,24 October 2022  5:54 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28713149.0,Finished,24 October 2022  4:09 PM,24 October 2022  5:54 PM,105.0,10.75,2.15,4.41,0.73,-,2.48,0.49,0.49,-,-,-,-,-,-
28707726.0,Finished,24 October 2022  4:12 PM,24 October 2022  5:57 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28706138.0,Finished,24 October 2022  4:13 PM,24 October 2022  5:58 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
21212724.0,Finished,24 October 2022  4:13 PM,24 October 2022  5:58 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
21200169.0,Finished,24 October 2022  4:13 PM,24 October 2022  5:58 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28602418.0,Finished,24 October 2022  4:16 PM,24 October 2022  6:01 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
28720263.0,Finished,24 October 2022  4:16 PM,24 October 2022  6:01 PM,105.0,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-
3804605.0,Finished,25 October 2022  11:57 AM,25 October 2022  1:17 PM,79.0,18.54,2.44,4.88,0.73,0.49,2.93,0.49,0.73,1.71,0.98,0.98,0.00,1.22,0.98
21200527.0,Finished,25 October 2022  3:52 PM,25 October 2022  5:13 PM,80.0,14.35,2.30,4.41,0.49,0.00,2.03,0.24,0.49,1.71,0.49,0.49,0.00,0.98,0.73
