ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /1.11,Q. 2 /1.11,Q. 3 /1.11,Q. 4 /1.11,Q. 5 /0.56,Q. 6 /1.11,Q. 7 /1.11,Q. 8 /0.56,Q. 9 /1.11,Q. 10 /2.22,Q. 11 /5.56,Q. 12 /1.11,Q. 13 /2.22
3702867.0,Finished,16 December 2020  10:55 AM,16 December 2020  12:40 PM,104.0,14.65,0.56,0.56,1.11,1.11,0.56,1.11,1.11,0.56,0.56,2.22,5.20,0.00,0.00
3800422.0,Finished,16 December 2020  10:54 AM,16 December 2020  12:39 PM,105.0,13.81,0.56,0.56,1.11,1.11,0.28,0.56,1.11,0.56,1.11,2.22,3.54,1.11,0.00
3802432.0,Finished,18 December 2020  4:53 PM,18 December 2020  6:21 PM,87.0,10.48,1.11,1.11,1.11,1.11,0.28,0.56,1.11,0.00,1.11,0.00,2.98,0.00,0.00
3700421.0,Finished,17 December 2020  10:52 AM,17 December 2020  11:46 AM,54.47,8.33,1.11,1.11,1.11,0.00,0.56,0.00,1.11,0.00,0.00,0.00,2.22,1.11,0.00
3971668.0,Finished,18 December 2020  4:02 PM,18 December 2020  5:41 PM,99.0,16.97,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,1.11,2.22,5.30,1.11,0.00
3700479.0,Finished,18 December 2020  2:16 PM,18 December 2020  2:30 PM,13.68,17.37,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.15,0.00,2.22
3700615.0,Finished,18 December 2020  3:09 PM,18 December 2020  4:48 PM,98.0,16.41,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.56,2.22,5.30,1.11,0.00
3522190.0,Finished,18 December 2020  10:53 AM,18 December 2020  12:19 PM,85.0,16.92,1.11,0.56,1.11,1.11,0.56,1.11,1.11,0.56,1.11,2.22,5.25,1.11,0.00
3201218.0,Finished,18 December 2020  4:21 PM,18 December 2020  4:55 PM,34.43,17.25,1.11,1.11,1.11,1.11,0.28,1.11,1.11,0.56,1.11,2.22,5.30,1.11,0.00
3874897.0,Finished,14 December 2020  4:25 PM,14 December 2020  6:10 PM,105.0,7.80,1.11,1.11,1.11,0.00,0.28,0.56,1.11,0.00,0.00,0.00,1.41,1.11,0.00
3700041.0,Finished,18 December 2020  2:02 PM,18 December 2020  2:16 PM,13.58,19.19,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,1.11,2.22,5.30,1.11,2.22
3803611.0,Finished,18 December 2020  4:17 PM,18 December 2020  5:28 PM,71.0,16.97,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,1.11,2.22,5.30,1.11,0.00
28502791.0,Finished,18 December 2020  1:42 PM,18 December 2020  1:56 PM,14.72,16.04,1.11,1.11,1.11,1.11,0.28,0.00,1.11,0.56,1.11,2.22,5.20,1.11,0.00
3971165.0,Finished,18 December 2020  10:50 AM,18 December 2020  12:09 PM,79.0,16.41,1.11,1.11,1.11,1.11,0.56,0.00,1.11,0.56,1.11,2.22,5.30,1.11,0.00
3802558.0,Finished,18 December 2020  1:15 PM,18 December 2020  2:59 PM,104.0,14.47,1.11,1.11,1.11,0.00,0.28,0.56,1.11,0.56,0.00,2.22,5.30,1.11,0.00
3670527.0,Finished,18 December 2020  10:48 AM,18 December 2020  12:10 PM,82.0,15.71,1.11,1.11,1.11,0.00,0.00,0.00,1.11,0.56,0.00,2.22,5.15,1.11,2.22
