ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /1.94,Q. 2 /2.91,Q. 3 /2.91,Q. 4 /2.14,Q. 5 /0.19,Q. 6 /3.11,Q. 7 /1.55,Q. 8 /0.58,Q. 9 /1.17,Q. 10 /3.50
3521310.0,Finished,29 October 2020  9:43 PM,29 October 2020  10:53 PM,70.0,17.46,0.97,2.79,2.83,2.14,0.19,2.52,1.55,0.58,0.97,2.91
3700288.0,Finished,30 October 2020  4:02 PM,30 October 2020  5:44 PM,101.0,15.82,1.83,2.66,2.40,2.14,0.19,2.72,1.55,0.39,0.97,0.97
3810883.0,Finished,29 October 2020  12:39 PM,29 October 2020  1:48 PM,69.0,13.49,1.40,2.66,2.83,2.14,0.19,1.17,1.55,0.58,0.39,0.58
3802927.0,Finished,29 October 2020  2:11 PM,29 October 2020  3:38 PM,87.0,18.99,1.73,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3706553.0,Finished,30 October 2020  10:55 AM,30 October 2020  12:36 PM,100.0,18.51,1.83,2.79,2.83,2.14,0.19,3.11,1.36,0.58,1.17,2.52
3708951.0,Finished,28 October 2020  11:09 AM,28 October 2020  12:41 PM,92.0,4.90,0.86,2.15,1.88,-,-,-,-,-,-,-
3708951.0,Finished,30 October 2020  3:08 PM,30 October 2020  4:05 PM,56.5,18.73,1.08,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
28720090.0,Finished,30 October 2020  4:12 PM,30 October 2020  5:42 PM,90.0,6.51,1.40,2.53,2.57,-,-,-,-,-,-,-
3701943.0,Finished,30 October 2020  11:00 AM,30 October 2020  12:27 PM,86.0,18.56,1.29,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3302425.0,Finished,26 October 2020  4:11 PM,26 October 2020  5:56 PM,105.0,15.21,1.83,2.79,2.83,2.14,0.19,3.11,1.36,0.39,0.19,0.39
3801875.0,Finished,29 October 2020  2:22 PM,29 October 2020  3:45 PM,83.0,18.84,1.83,2.53,2.83,2.14,0.19,3.11,1.55,0.58,0.78,3.30
3800455.0,Finished,28 October 2020  11:07 AM,28 October 2020  12:52 PM,105.0,18.02,1.73,2.79,2.83,2.14,0.19,2.91,1.55,0.39,1.17,2.33
3700584.0,Finished,29 October 2020  1:19 PM,29 October 2020  1:43 PM,24.0,18.00,1.51,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,2.52
3800333.0,Finished,26 October 2020  5:29 PM,26 October 2020  8:00 PM,150.0,18.77,1.51,2.79,2.83,2.14,0.19,2.91,1.36,0.58,1.17,3.30
3700463.0,Finished,29 October 2020  2:43 PM,29 October 2020  4:12 PM,89.0,17.18,1.62,2.53,2.74,2.14,0.19,2.33,1.55,0.58,0.97,2.52
3800411.0,Finished,28 October 2020  11:02 AM,28 October 2020  12:47 PM,105.0,18.00,1.51,2.79,2.83,2.14,0.19,2.72,1.55,0.58,0.39,3.30
3407716.0,Finished,26 October 2020  4:25 PM,26 October 2020  5:54 PM,88.0,16.10,1.51,2.91,2.74,2.14,0.19,1.36,1.55,0.19,0.97,2.52
3706539.0,Finished,30 October 2020  4:04 PM,30 October 2020  5:09 PM,64.0,16.00,1.40,2.53,2.74,2.14,0.19,1.17,1.55,0.58,0.39,3.30
28718098.0,Finished,29 October 2020  10:55 AM,29 October 2020  12:34 PM,98.0,16.68,1.83,2.79,2.74,2.14,0.19,1.17,1.55,0.58,0.39,3.30
3520680.0,Finished,30 October 2020  12:53 PM,30 October 2020  1:10 PM,16.73,14.25,-,2.79,2.83,1.07,0.19,2.33,1.36,0.39,0.78,2.52
3800042.0,Finished,26 October 2020  4:08 PM,26 October 2020  5:39 PM,90.0,15.72,1.83,2.53,2.23,2.14,0.19,2.72,1.36,0.58,-,2.14
3520431.0,Finished,28 October 2020  10:51 AM,28 October 2020  12:11 PM,79.0,19.10,1.83,2.79,2.83,2.14,0.19,3.11,1.36,0.58,0.97,3.30
3800417.0,Finished,29 October 2020  10:52 AM,29 October 2020  12:23 PM,90.0,18.86,1.83,2.53,2.83,1.96,0.19,3.11,1.55,0.58,0.97,3.30
3520375.0,Finished,26 October 2020  3:59 PM,26 October 2020  5:05 PM,66.0,1.19,1.19,-,-,-,-,-,-,-,-,-
3702742.0,Finished,29 October 2020  2:23 PM,29 October 2020  4:03 PM,100.0,17.72,1.62,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,2.14
3872455.0,Finished,30 October 2020  4:00 PM,30 October 2020  5:29 PM,88.0,18.63,1.51,2.79,2.83,1.60,0.19,3.11,1.55,0.58,1.17,3.30
3802719.0,Finished,30 October 2020  1:51 PM,30 October 2020  3:36 PM,105.0,11.49,1.51,2.79,2.48,1.60,0.19,1.17,1.17,0.58,0.00,-
3802466.0,Finished,30 October 2020  11:06 AM,30 October 2020  12:36 PM,90.0,18.69,1.51,2.79,2.74,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3671094.0,Finished,26 October 2020  4:28 PM,26 October 2020  5:41 PM,72.0,0.76,0.76,-,-,-,-,-,-,-,-,-
3671094.0,Finished,30 October 2020  2:22 PM,30 October 2020  3:18 PM,55.7,16.57,1.83,2.79,2.83,2.14,0.19,1.17,1.36,0.58,1.17,2.52
3803565.0,Finished,30 October 2020  10:36 AM,30 October 2020  11:55 AM,78.0,18.99,1.73,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3670777.0,Finished,29 October 2020  6:25 PM,29 October 2020  7:12 PM,47.12,17.59,1.51,2.66,2.74,2.14,0.19,3.11,1.36,0.39,1.17,2.33
3702385.0,Finished,30 October 2020  10:56 AM,30 October 2020  12:27 PM,90.0,17.41,1.51,2.79,2.83,2.14,0.19,2.91,1.17,0.39,1.17,2.33
3802999.0,Finished,29 October 2020  12:49 PM,29 October 2020  1:39 PM,50.62,19.16,1.51,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
3700149.0,Finished,30 October 2020  3:19 AM,30 October 2020  3:30 AM,11.05,16.62,1.83,2.79,2.83,1.60,0.19,1.94,1.55,0.39,0.19,3.30
3802342.0,Finished,30 October 2020  12:40 PM,30 October 2020  1:33 PM,52.7,18.67,1.83,2.53,2.83,1.96,0.19,3.11,1.55,0.58,0.78,3.30
3803025.0,Finished,29 October 2020  2:12 PM,29 October 2020  3:51 PM,99.0,18.19,1.51,2.79,2.83,2.14,0.19,2.52,1.36,0.58,0.97,3.30
3971371.0,Finished,29 October 2020  11:22 AM,29 October 2020  12:57 PM,94.0,17.19,1.83,2.79,2.83,1.78,0.19,2.72,0.78,0.58,0.97,2.72
3800494.0,Finished,30 October 2020  12:24 PM,30 October 2020  1:55 PM,91.0,18.60,1.40,2.91,2.83,2.14,0.19,2.72,1.55,0.58,0.97,3.30
28507556.0,Finished,28 October 2020  11:03 AM,28 October 2020  12:46 PM,103.0,15.88,1.73,2.79,2.83,2.14,0.19,1.17,1.36,0.39,0.00,3.30
3413360.0,Finished,30 October 2020  3:19 PM,30 October 2020  4:20 PM,61.0,18.91,1.51,2.79,2.57,2.14,0.19,3.11,1.55,0.58,1.17,3.30
3971280.0,Finished,30 October 2020  12:02 PM,30 October 2020  12:37 PM,34.82,18.01,1.51,2.03,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3702996.0,Finished,30 October 2020  12:03 PM,30 October 2020  1:06 PM,62.0,14.93,1.51,2.66,2.40,1.96,0.19,1.17,1.36,0.58,0.00,3.11
3801528.0,Finished,28 October 2020  10:47 AM,28 October 2020  11:34 AM,46.68,17.99,1.51,2.41,2.23,2.14,0.19,3.11,1.55,0.58,1.17,3.11
28716768.0,Finished,28 October 2020  11:34 AM,28 October 2020  1:19 PM,104.0,16.90,1.51,2.66,2.83,2.14,0.19,2.14,1.55,0.39,0.58,2.91
3802881.0,Finished,29 October 2020  9:54 PM,29 October 2020  11:21 PM,87.0,17.74,1.83,2.79,2.83,2.14,0.19,1.94,1.55,0.58,0.97,2.91
3803966.0,Finished,26 October 2020  4:38 PM,26 October 2020  6:13 PM,95.0,18.28,1.19,2.79,2.66,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3709095.0,Finished,28 October 2020  11:12 AM,28 October 2020  12:24 PM,72.0,16.47,1.73,2.79,2.83,2.14,0.19,1.17,1.55,0.39,0.39,3.30
3704090.0,Finished,30 October 2020  2:17 PM,30 October 2020  2:51 PM,33.83,18.17,0.65,2.66,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
28718372.0,Finished,26 October 2020  4:44 PM,26 October 2020  6:15 PM,91.0,18.03,1.62,2.41,2.74,2.14,0.19,2.72,1.55,0.58,0.97,3.11
3302184.0,Finished,29 October 2020  6:17 PM,29 October 2020  7:32 PM,74.0,18.80,1.73,2.79,2.83,2.14,0.19,3.11,1.36,0.19,1.17,3.30
3802410.0,Finished,30 October 2020  4:10 PM,30 October 2020  5:19 PM,69.0,19.16,1.51,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
3802713.0,Finished,30 October 2020  4:06 PM,30 October 2020  5:05 PM,59.7,18.18,1.51,2.53,2.48,2.14,0.19,3.11,1.55,0.58,1.17,2.91
3521322.0,Finished,30 October 2020  10:54 AM,30 October 2020  12:37 PM,103.0,10.88,1.08,2.03,2.48,1.60,0.19,0.78,0.78,0.19,0.19,1.55
28616887.0,Finished,26 October 2020  4:20 PM,26 October 2020  6:44 PM,144.0,18.00,1.51,2.79,2.83,2.14,0.19,1.94,1.55,0.58,1.17,3.30
3700530.0,Finished,28 October 2020  11:09 AM,28 October 2020  12:42 PM,92.0,2.07,1.19,0.89,-,-,-,-,-,-,-,-
3700530.0,Finished,30 October 2020  12:24 PM,30 October 2020  1:37 PM,73.0,18.73,1.08,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
3800103.0,Finished,29 October 2020  2:22 PM,29 October 2020  3:44 PM,82.0,19.08,1.83,2.66,2.74,2.14,0.19,3.11,1.55,0.58,0.97,3.30
3700640.0,Finished,29 October 2020  6:16 PM,29 October 2020  7:41 PM,84.0,18.99,1.73,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3805644.0,Finished,29 October 2020  11:53 AM,29 October 2020  12:24 PM,30.88,18.65,1.83,2.41,2.74,1.96,0.19,3.11,1.55,0.58,0.97,3.30
3800099.0,Finished,30 October 2020  4:00 PM,30 October 2020  5:44 PM,104.0,11.58,0.32,2.79,2.83,1.96,0.19,1.17,0.78,0.58,0.97,-
3802336.0,Finished,30 October 2020  10:59 AM,30 October 2020  12:34 PM,94.0,18.43,1.51,2.79,2.48,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3671035.0,Finished,26 October 2020  5:16 PM,26 October 2020  6:49 PM,93.0,19.27,1.62,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
28717834.0,Finished,29 October 2020  11:18 AM,29 October 2020  12:59 PM,100.0,18.14,1.73,2.41,2.74,2.14,0.19,2.72,1.36,0.58,1.17,3.11
3670056.0,Finished,30 October 2020  12:04 PM,30 October 2020  1:30 PM,85.0,18.58,1.51,2.79,2.83,2.14,0.19,2.72,1.55,0.58,0.97,3.30
3603619.0,Finished,28 October 2020  10:29 AM,28 October 2020  10:41 AM,12.27,0.00,-,-,-,-,-,-,-,-,-,-
3603619.0,Finished,28 October 2020  1:12 PM,28 October 2020  1:59 PM,46.88,18.28,1.40,2.79,2.83,2.14,0.19,2.72,1.55,0.58,0.97,3.11
3772433.0,Finished,29 October 2020  2:35 PM,29 October 2020  3:53 PM,78.0,13.29,1.83,2.79,2.83,1.96,0.19,1.17,1.17,0.39,0.97,-
3711799.0,Finished,30 October 2020  4:00 PM,30 October 2020  5:25 PM,85.0,19.16,1.51,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
3801695.0,Finished,30 October 2020  10:54 AM,30 October 2020  12:29 PM,94.0,16.25,1.51,2.79,2.48,0.53,0.19,3.11,1.36,0.58,1.17,2.52
3800519.0,Finished,26 October 2020  4:08 PM,26 October 2020  5:48 PM,99.0,16.34,1.83,2.79,2.74,1.60,0.19,1.75,1.55,0.39,0.19,3.30
3709743.0,Finished,29 October 2020  11:59 AM,29 October 2020  1:35 PM,96.0,16.68,-,2.79,2.83,2.14,0.19,2.72,1.17,0.58,0.97,3.30
3705179.0,Finished,30 October 2020  4:16 PM,30 October 2020  5:15 PM,58.32,18.97,1.51,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.11
3706599.0,Finished,26 October 2020  4:19 PM,26 October 2020  6:43 PM,144.0,17.80,1.51,2.79,2.83,2.14,0.19,2.14,1.55,0.58,1.17,2.91
28712991.0,Finished,26 October 2020  4:32 PM,26 October 2020  6:14 PM,102.0,19.27,1.62,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
28504995.0,Finished,28 October 2020  11:00 AM,28 October 2020  12:41 PM,100.0,19.21,1.83,2.79,2.74,2.14,0.19,3.11,1.36,0.58,1.17,3.30
3520624.0,Finished,30 October 2020  3:55 PM,30 October 2020  5:14 PM,78.0,18.48,1.51,2.66,2.66,2.14,0.19,2.72,1.55,0.58,1.17,3.30
3971141.0,Finished,29 October 2020  4:24 PM,29 October 2020  5:23 PM,58.73,18.99,1.73,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3707173.0,Finished,30 October 2020  3:59 PM,30 October 2020  4:59 PM,59.87,17.28,1.51,2.79,2.40,1.07,0.19,3.11,1.36,0.58,1.17,3.11
3801173.0,Finished,30 October 2020  10:54 AM,30 October 2020  12:29 PM,94.0,17.85,1.51,2.79,2.48,2.14,0.19,2.72,1.36,0.58,0.97,3.11
28613397.0,Finished,26 October 2020  1:47 PM,26 October 2020  2:49 PM,61.0,18.73,1.83,2.79,2.83,1.96,0.19,2.72,1.55,0.58,0.97,3.30
3875020.0,Finished,30 October 2020  3:54 PM,30 October 2020  5:07 PM,72.0,19.16,1.51,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
3702867.0,Finished,30 October 2020  7:11 PM,30 October 2020  7:43 PM,32.17,18.47,1.40,2.79,2.83,2.14,0.19,2.72,1.55,0.58,0.97,3.30
3800422.0,Finished,28 October 2020  11:00 AM,28 October 2020  12:45 PM,105.0,15.20,1.40,2.79,2.23,1.60,0.19,1.75,0.78,0.58,0.58,3.30
3876023.0,Finished,30 October 2020  6:51 PM,30 October 2020  8:03 PM,71.0,17.69,1.40,2.79,2.83,2.14,0.19,2.52,1.55,0.39,0.97,2.91
3802432.0,Finished,30 October 2020  4:01 PM,30 October 2020  5:46 PM,105.0,10.75,1.83,2.79,2.83,-,-,-,-,-,0.00,3.30
3309154.0,Finished,30 October 2020  5:01 PM,30 October 2020  5:26 PM,24.98,9.56,1.51,2.79,0.60,-,0.00,-,0.19,0.19,0.97,3.30
3700421.0,Finished,29 October 2020  10:49 AM,29 October 2020  12:17 PM,87.0,16.04,1.40,2.79,2.83,1.07,0.19,2.33,1.36,0.39,0.97,2.72
3971668.0,Finished,26 October 2020  4:28 PM,26 October 2020  6:14 PM,106.0,12.11,1.83,2.79,2.83,2.14,0.19,1.17,1.17,-,-,-
3700479.0,Finished,30 October 2020  1:45 PM,30 October 2020  2:22 PM,36.95,19.21,1.83,2.79,2.74,2.14,0.19,3.11,1.55,0.58,1.17,3.11
3700615.0,Finished,29 October 2020  2:14 PM,29 October 2020  3:53 PM,98.0,17.85,1.51,2.79,2.83,1.60,0.19,2.91,1.36,0.39,0.97,3.30
3522190.0,Finished,30 October 2020  12:30 PM,30 October 2020  1:31 PM,61.0,16.84,1.40,1.90,2.83,1.78,0.19,3.11,1.17,0.19,1.17,3.11
3201218.0,Finished,30 October 2020  3:23 PM,30 October 2020  4:40 PM,76.0,15.86,1.51,2.79,2.83,2.14,0.19,1.17,1.36,0.58,0.00,3.30
3803950.0,Finished,1 November 2020  10:44 PM,1 November 2020  11:02 PM,17.65,18.86,1.73,2.66,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3874897.0,Finished,26 October 2020  4:06 PM,26 October 2020  5:48 PM,101.0,18.64,1.73,2.91,2.74,2.14,0.19,3.11,1.55,0.39,1.17,2.72
3700041.0,Finished,30 October 2020  10:22 AM,30 October 2020  10:36 AM,14.62,15.52,1.51,2.79,2.48,2.14,0.19,1.17,1.36,0.58,0.00,3.30
3803611.0,Finished,30 October 2020  4:40 PM,30 October 2020  5:36 PM,56.47,17.92,1.40,2.66,2.74,1.60,0.19,3.11,1.36,0.39,1.17,3.30
28502791.0,Finished,30 October 2020  12:42 PM,30 October 2020  12:58 PM,15.55,7.67,-,0.00,0.00,1.07,0.19,-,1.36,0.58,1.17,3.30
3971165.0,Finished,30 October 2020  10:57 AM,30 October 2020  12:31 PM,94.0,18.56,1.29,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3800646.0,Finished,26 October 2020  4:36 PM,26 October 2020  5:12 PM,35.97,0.97,0.97,-,-,-,-,-,-,-,-,-
3802558.0,Finished,26 October 2020  4:33 PM,26 October 2020  6:12 PM,98.0,19.16,1.51,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
3670527.0,Finished,30 October 2020  11:02 AM,30 October 2020  11:21 AM,19.0,18.90,1.73,2.79,2.74,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3700191.0,Finished,30 October 2020  4:10 PM,30 October 2020  5:56 PM,105.0,15.28,1.51,2.79,2.83,2.14,0.19,2.72,1.55,0.58,0.97,0.00
3803468.0,Finished,30 October 2020  11:54 AM,30 October 2020  12:48 PM,54.08,18.60,1.51,2.79,2.66,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3802500.0,Finished,29 October 2020  6:27 PM,29 October 2020  7:31 PM,64.0,18.67,1.40,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3671086.0,Finished,30 October 2020  11:02 AM,30 October 2020  12:31 PM,89.0,18.43,1.29,2.66,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3670280.0,Finished,30 October 2020  10:55 AM,30 October 2020  12:24 PM,89.0,18.56,1.29,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3671439.0,Finished,30 October 2020  1:23 PM,30 October 2020  3:38 PM,134.0,18.97,1.51,2.79,2.83,2.14,0.19,3.11,1.36,0.58,1.17,3.30
3971070.0,Finished,29 October 2020  6:23 PM,29 October 2020  7:32 PM,68.0,18.99,1.73,2.79,2.83,2.14,0.19,3.11,1.36,0.39,1.17,3.30
3670050.0,Finished,30 October 2020  10:52 AM,30 October 2020  12:11 PM,79.0,18.21,1.51,2.79,2.83,1.96,0.19,2.72,1.55,0.39,0.97,3.30
3800364.0,Finished,30 October 2020  4:56 PM,30 October 2020  5:37 PM,41.63,18.39,1.51,2.79,2.83,2.14,0.19,3.11,1.36,0.39,0.78,3.30
28717021.0,Finished,29 October 2020  10:55 AM,29 October 2020  12:33 PM,97.0,19.38,1.73,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
3802291.0,Finished,26 October 2020  4:04 PM,26 October 2020  5:49 PM,104.0,18.42,1.83,2.53,2.74,1.60,0.19,3.11,1.55,0.39,1.17,3.30
3801474.0,Finished,28 October 2020  11:02 AM,28 October 2020  12:46 PM,104.0,18.47,1.40,2.79,2.83,2.14,0.19,2.72,1.55,0.58,0.97,3.30
3301246.0,Finished,29 October 2020  9:47 PM,29 October 2020  11:29 PM,101.0,18.69,1.62,2.79,2.83,2.14,0.19,2.72,1.55,0.58,0.97,3.30
3521154.0,Finished,30 October 2020  11:13 AM,30 October 2020  12:38 PM,85.0,11.33,1.83,2.79,2.83,2.14,0.19,1.17,0.19,0.19,0.00,0.00
3703993.0,Finished,30 October 2020  3:25 PM,30 October 2020  4:13 PM,47.98,17.98,0.32,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
3802621.0,Finished,28 October 2020  11:00 AM,28 October 2020  12:40 PM,99.0,19.16,1.51,2.79,2.83,2.14,0.19,3.11,1.55,0.58,1.17,3.30
3803961.0,Finished,30 October 2020  4:28 PM,30 October 2020  5:45 PM,76.0,7.00,1.73,2.79,2.48,-,-,-,-,-,-,-
3671913.0,Finished,30 October 2020  4:08 PM,30 October 2020  5:19 PM,71.0,15.02,1.83,2.79,2.83,2.14,0.19,2.14,1.55,0.58,0.97,-
3700565.0,Finished,30 October 2020  4:09 PM,30 October 2020  5:50 PM,100.0,6.24,0.76,2.66,2.83,-,-,-,-,-,-,-
3803009.0,Finished,29 October 2020  11:16 AM,29 October 2020  12:58 PM,102.0,18.58,1.73,2.66,2.74,2.14,0.19,3.11,1.36,0.58,0.97,3.11
3800446.0,Finished,26 October 2020  4:21 PM,26 October 2020  6:03 PM,101.0,9.89,1.83,2.66,2.83,1.60,0.19,0.78,-,-,-,-
3800446.0,Finished,27 October 2020  3:57 PM,27 October 2020  5:00 PM,62.0,18.39,1.73,2.66,2.74,2.14,0.19,2.72,1.17,0.58,1.17,3.30
