ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /6.67,Q. 2 /6.67,Q. 3 /6.67
28502791.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,10.49,5.22,4.15,1.11
3971165.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,8.10,4.82,3.29,0.00
3800646.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,0.00,0.00,-,-
3802558.0,Finished,16 November 2020  10:46 AM,16 November 2020  12:31 PM,105.0,12.87,6.67,4.54,1.67
3670527.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,5.72,3.86,0.19,1.67
3700191.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,9.93,4.74,4.64,0.56
3803468.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,9.70,6.02,3.67,-
3802500.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,12.98,6.02,4.73,2.22
3671086.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,12.70,5.62,5.41,1.67
3670280.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,4.61,2.17,0.77,1.67
3671439.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,5.90,2.33,3.57,-
3971070.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,10.53,6.67,3.86,-
3670050.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,13.78,6.51,5.60,1.67
3800364.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,12.78,6.67,4.44,1.67
28717021.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:25 PM,100.0,13.03,6.27,4.54,2.22
3802291.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:28 PM,103.0,11.75,6.02,4.06,1.67
3801474.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,13.95,6.35,4.83,2.78
3301246.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,10.25,6.27,2.32,1.67
3521154.0,Finished,16 November 2020  11:17 AM,16 November 2020  12:43 PM,86.0,1.67,0.80,0.87,-
3703993.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,8.72,4.18,4.54,0.00
3802621.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,12.55,6.35,4.54,1.67
3803961.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,10.18,6.02,4.15,-
3671913.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:21 PM,96.0,5.82,2.25,3.57,-
3700565.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,10.95,5.78,4.06,1.11
3803009.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,10.52,6.10,3.86,0.56
3800446.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,10.53,5.70,4.83,0.00
3803454.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:28 PM,103.0,14.84,5.30,4.54,5.00
3802614.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,10.05,6.18,3.86,0.00
3800511.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:28 PM,102.0,12.48,6.35,5.02,1.11
28717024.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,12.26,6.02,2.90,3.33
3679357.0,Finished,16 November 2020  10:46 AM,16 November 2020  12:30 PM,104.0,11.23,5.14,3.86,2.22
3802515.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,11.55,6.67,3.77,1.11
3703346.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:26 PM,100.0,9.98,5.46,3.96,0.56
3711387.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,103.0,11.85,6.35,3.29,2.22
3708307.0,Finished,16 November 2020  10:46 AM,16 November 2020  12:15 PM,88.0,13.36,5.94,4.64,2.78
3800256.0,Finished,16 November 2020  10:47 AM,16 November 2020  12:32 PM,104.0,12.18,6.18,3.77,2.22
3309168.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,7.85,2.25,5.60,0.00
3873784.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:29 PM,104.0,7.91,3.29,4.06,0.56
3872354.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,13.76,5.06,4.25,4.44
3802420.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,8.08,6.35,1.74,0.00
2800282.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,0.50,0.40,0.10,-
3811132.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,104.0,12.37,5.70,4.44,2.22
3415762.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:27 PM,101.0,13.79,5.86,5.70,2.22
3803151.0,Finished,16 November 2020  10:45 AM,16 November 2020  12:30 PM,105.0,12.30,5.70,4.93,1.67
