ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /6.43,Q. 2 /7.14,Q. 3 /6.43
28610440.0,Finished,25 octobre 2021  9:18 ,25 octobre 2021  9:50 ,32.33,19.64,6.07,7.14,6.43
28600291.0,Finished,24 octobre 2021  11:36 ,25 octobre 2021  12:11 ,34.83,20.00,6.43,7.14,6.43
3803479.0,Finished,23 octobre 2021  2:14 ,23 octobre 2021  3:24 ,69.0,0.71,-,-,0.71
28610730.0,Finished,23 octobre 2021  5:12 ,23 octobre 2021  5:37 ,25.25,20.00,6.43,7.14,6.43
3700648.0,Finished,24 octobre 2021  7:19 ,24 octobre 2021  8:11 ,52.15,16.43,5.36,5.71,5.36
28603394.0,Finished,25 octobre 2021  9:51 ,25 octobre 2021  10:05 ,14.72,11.07,1.07,4.29,5.71
28600844.0,Finished,24 octobre 2021  10:42 ,24 octobre 2021  11:13 ,31.15,12.86,4.64,2.50,5.71
3703308.0,Finished,25 octobre 2021  6:14 ,25 octobre 2021  6:31 ,16.17,18.93,5.71,7.14,6.07
28610497.0,Finished,24 octobre 2021  9:58 ,24 octobre 2021  10:38 ,39.82,13.57,4.29,3.21,6.07
28600211.0,Finished,24 octobre 2021  6:55 ,24 octobre 2021  7:43 ,48.32,16.07,5.36,4.29,6.43
21113695.0,Finished,24 octobre 2021  11:36 ,24 octobre 2021  11:58 ,22.32,20.00,6.43,7.14,6.43
21115204.0,Finished,24 octobre 2021  11:43 ,24 octobre 2021  12:27 ,43.77,13.57,5.36,2.50,5.71
28002307.0,Finished,20 octobre 2021  5:48 ,20 octobre 2021  6:45 ,57.62,19.64,6.07,7.14,6.43
3700560.0,Finished,25 octobre 2021  12:45 ,25 octobre 2021  1:35 ,49.73,15.36,6.43,2.50,6.43
3677063.0,Finished,19 octobre 2021  9:17 ,19 octobre 2021  10:51 ,94.0,17.86,5.71,6.43,5.71
21112734.0,Finished,23 octobre 2021  11:45 ,23 octobre 2021  12:18 ,32.9,14.29,4.29,3.57,6.43
28600665.0,Finished,24 octobre 2021  9:43 ,24 octobre 2021  10:32 ,48.6,19.29,6.43,7.14,5.71
28607480.0,Finished,25 octobre 2021  12:21 ,25 octobre 2021  2:21 ,120.0,2.14,2.14,-,-
28507548.0,Finished,25 octobre 2021  10:13 ,25 octobre 2021  10:22 ,9.2,18.93,5.36,7.14,6.43
3803162.0,Finished,25 octobre 2021  2:29 ,25 octobre 2021  2:51 ,22.03,20.00,6.43,7.14,6.43
28602627.0,Finished,25 octobre 2021  10:00 ,25 octobre 2021  10:16 ,16.12,16.79,6.07,4.29,6.43
21114737.0,Finished,25 octobre 2021  2:50 ,25 octobre 2021  4:25 ,94.0,15.71,5.71,3.57,6.43
3804195.0,Finished,23 octobre 2021  12:39 ,23 octobre 2021  1:06 ,27.18,14.29,5.00,2.86,6.43
3802503.0,Finished,25 octobre 2021  12:12 ,25 octobre 2021  12:30 ,17.92,18.57,5.36,7.14,6.07
28720090.0,Finished,24 octobre 2021  9:55 ,24 octobre 2021  10:28 ,32.65,18.57,6.43,6.43,5.71
3407463.0,Finished,24 octobre 2021  9:28 ,24 octobre 2021  9:51 ,23.9,15.36,6.43,4.29,4.64
3677161.0,Finished,25 octobre 2021  12:12 ,25 octobre 2021  12:40 ,27.8,13.21,4.29,2.50,6.43
28603418.0,Finished,24 octobre 2021  6:46 ,24 octobre 2021  8:18 ,91.0,16.07,5.36,4.29,6.43
28607538.0,Finished,25 octobre 2021  12:05 ,25 octobre 2021  12:21 ,15.95,19.29,6.07,7.14,6.07
3810013.0,Finished,24 octobre 2021  3:02 ,24 octobre 2021  4:45 ,102.0,18.21,5.36,6.43,6.43
21109700.0,Finished,25 octobre 2021  12:35 ,25 octobre 2021  1:38 ,63.0,16.43,5.71,4.29,6.43
28610199.0,Finished,19 octobre 2021  2:43 ,19 octobre 2021  2:48 ,4.72,15.00,4.29,4.29,6.43
3407716.0,Finished,18 octobre 2021  4:59 ,18 octobre 2021  5:22 ,23.77,16.43,6.43,3.57,6.43
28604190.0,Finished,24 octobre 2021  7:16 ,24 octobre 2021  8:16 ,59.73,16.07,5.36,4.29,6.43
3674474.0,Finished,25 octobre 2021  12:40 ,25 octobre 2021  1:45 ,65.0,18.57,6.07,7.14,5.36
21113747.0,Finished,23 octobre 2021  10:55 ,24 octobre 2021  12:16 ,81.0,19.64,6.07,7.14,6.43
3800028.0,Finished,24 octobre 2021  4:21 ,24 octobre 2021  4:34 ,12.73,13.21,4.29,3.21,5.71
28607117.0,Finished,23 octobre 2021  12:49 ,23 octobre 2021  1:42 ,53.1,20.00,6.43,7.14,6.43
3800075.0,Finished,25 octobre 2021  7:56 ,25 octobre 2021  8:16 ,19.83,8.57,3.57,-,5.00
28619891.0,Finished,25 octobre 2021  1:41 ,25 octobre 2021  2:33 ,51.83,20.00,6.43,7.14,6.43
3802466.0,Finished,21 octobre 2021  4:56 ,21 octobre 2021  5:33 ,37.38,18.93,5.36,7.14,6.43
28600653.0,Finished,23 octobre 2021  11:20 ,23 octobre 2021  12:02 ,41.5,17.86,5.71,6.43,5.71
28610514.0,Finished,25 octobre 2021  10:14 ,25 octobre 2021  10:23 ,8.75,19.29,5.71,7.14,6.43
28609831.0,Finished,24 octobre 2021  6:32 ,24 octobre 2021  8:31 ,119.0,15.36,5.36,3.57,6.43
3702385.0,Finished,25 octobre 2021  8:28 ,25 octobre 2021  10:06 ,97.0,19.29,6.43,6.43,6.43
28600759.0,Finished,25 octobre 2021  8:24 ,25 octobre 2021  9:10 ,45.52,16.07,5.36,4.29,6.43
28607831.0,Finished,24 octobre 2021  6:54 ,24 octobre 2021  7:16 ,21.95,13.57,4.29,3.57,5.71
28620112.0,Finished,24 octobre 2021  10:46 ,24 octobre 2021  11:02 ,16.17,18.57,5.36,7.14,6.07
28602386.0,Finished,19 octobre 2021  7:36 ,19 octobre 2021  7:50 ,14.27,15.00,5.36,4.29,5.36
3700630.0,Finished,24 octobre 2021  3:06 ,24 octobre 2021  4:50 ,104.0,16.07,5.36,4.29,6.43
28600769.0,Finished,24 octobre 2021  2:53 ,24 octobre 2021  3:26 ,33.6,15.00,6.43,3.21,5.36
28606830.0,Finished,24 octobre 2021  2:22 ,24 octobre 2021  3:09 ,46.58,18.57,5.00,7.14,6.43
28600492.0,Finished,25 octobre 2021  9:22 ,25 octobre 2021  9:40 ,18.02,17.86,4.29,7.14,6.43
28605022.0,Finished,24 octobre 2021  7:31 ,24 octobre 2021  9:04 ,92.0,18.93,5.36,7.14,6.43
3801873.0,Finished,24 octobre 2021  6:26 ,24 octobre 2021  7:03 ,36.93,19.29,5.71,7.14,6.43
28711440.0,Finished,21 octobre 2021  6:37 ,21 octobre 2021  7:02 ,24.75,16.07,5.36,4.29,6.43
3702996.0,Finished,18 octobre 2021  2:56 ,18 octobre 2021  3:23 ,27.07,20.00,6.43,7.14,6.43
28600464.0,Finished,24 octobre 2021  11:27 ,25 octobre 2021  12:07 ,39.8,19.64,6.07,7.14,6.43
28506638.0,Finished,24 octobre 2021  11:33 ,25 octobre 2021  12:20 ,46.57,15.36,6.43,3.21,5.71
3800477.0,Finished,25 octobre 2021  4:00 ,25 octobre 2021  4:59 ,59.32,13.21,4.29,3.21,5.71
28604304.0,Finished,24 octobre 2021  5:34 ,24 octobre 2021  6:53 ,78.0,16.43,4.29,5.71,6.43
28608396.0,Finished,24 octobre 2021  5:34 ,24 octobre 2021  6:53 ,78.0,16.07,4.29,5.36,6.43
3708782.0,Finished,24 octobre 2021  5:36 ,24 octobre 2021  5:46 ,10.62,16.43,6.43,3.57,6.43
28610448.0,Finished,24 octobre 2021  10:42 ,24 octobre 2021  11:56 ,73.0,15.36,2.14,7.14,6.07
28610117.0,Finished,24 octobre 2021  12:11 ,24 octobre 2021  12:59 ,47.5,17.50,4.64,6.43,6.43
28601953.0,Finished,24 octobre 2021  10:37 ,24 octobre 2021  11:33 ,55.97,16.43,6.43,3.57,6.43
28600470.0,Finished,25 octobre 2021  12:01 ,25 octobre 2021  12:57 ,56.3,20.00,6.43,7.14,6.43
28607314.0,Finished,25 octobre 2021  1:31 ,25 octobre 2021  1:55 ,24.47,20.00,6.43,7.14,6.43
3702809.0,Finished,20 octobre 2021  6:58 ,20 octobre 2021  7:13 ,15.47,12.14,4.29,3.21,4.64
3701883.0,Finished,24 octobre 2021  10:14 ,24 octobre 2021  10:56 ,42.08,17.14,6.43,4.29,6.43
21116436.0,Finished,25 octobre 2021  12:00 ,25 octobre 2021  1:08 ,67.0,20.00,6.43,7.14,6.43
28601301.0,Finished,20 octobre 2021  4:48 ,20 octobre 2021  5:17 ,29.63,13.93,4.29,4.29,5.36
28605864.0,Finished,24 octobre 2021  7:59 ,24 octobre 2021  8:38 ,39.02,14.29,4.29,4.29,5.71
3700453.0,Finished,25 octobre 2021  1:53 ,25 octobre 2021  2:00 ,6.68,18.21,5.36,7.14,5.71
3808875.0,Finished,19 octobre 2021  9:10 ,19 octobre 2021  10:04 ,54.57,15.00,6.07,3.57,5.36
21114731.0,Finished,24 octobre 2021  9:57 ,24 octobre 2021  10:42 ,44.78,13.21,4.29,3.21,5.71
28600559.0,Finished,25 octobre 2021  8:46 ,25 octobre 2021  9:09 ,23.13,14.29,4.29,4.29,5.71
3801610.0,Finished,25 octobre 2021  12:07 ,25 octobre 2021  12:48 ,40.37,16.79,4.29,7.14,5.36
28610130.0,Finished,24 octobre 2021  9:34 ,24 octobre 2021  10:52 ,78.0,13.93,4.29,3.21,6.43
28717594.0,Finished,22 octobre 2021  8:49 ,22 octobre 2021  10:31 ,102.0,14.29,5.36,3.21,5.71
28614924.0,Finished,24 octobre 2021  7:54 ,24 octobre 2021  9:54 ,120.0,13.21,4.29,5.71,3.21
3800162.0,Finished,24 octobre 2021  4:20 ,24 octobre 2021  5:16 ,55.93,19.64,6.07,7.14,6.43
21109170.0,Finished,25 octobre 2021  6:14 ,25 octobre 2021  6:53 ,39.9,16.43,6.43,3.57,6.43
3709743.0,Finished,24 octobre 2021  2:53 ,24 octobre 2021  3:45 ,52.35,18.21,5.36,6.43,6.43
21100776.0,Finished,24 octobre 2021  7:49 ,24 octobre 2021  8:19 ,30.35,16.07,5.36,4.29,6.43
3802257.0,Finished,24 octobre 2021  7:12 ,24 octobre 2021  8:04 ,52.22,19.64,6.07,7.14,6.43
28610667.0,Finished,24 octobre 2021  2:32 ,24 octobre 2021  3:40 ,67.0,15.36,5.36,3.57,6.43
3672320.0,Finished,23 octobre 2021  5:43 ,23 octobre 2021  6:09 ,25.52,19.29,5.71,7.14,6.43
28610190.0,Finished,25 octobre 2021  9:32 ,25 octobre 2021  10:25 ,52.85,16.43,6.07,4.64,5.71
21108842.0,Finished,24 octobre 2021  5:38 ,24 octobre 2021  6:16 ,38.65,15.71,3.57,5.71,6.43
3810768.0,Finished,24 octobre 2021  1:21 ,24 octobre 2021  3:21 ,119.0,16.79,6.43,3.93,6.43
3876023.0,Finished,25 octobre 2021  9:12 ,25 octobre 2021  10:19 ,67.0,17.86,4.29,7.14,6.43
28601393.0,Finished,25 octobre 2021  12:17 ,25 octobre 2021  1:15 ,58.27,17.14,6.43,4.29,6.43
28610187.0,Finished,19 octobre 2021  11:04 ,19 octobre 2021  12:06 ,62.0,18.21,5.36,7.14,5.71
3309154.0,Finished,25 octobre 2021  12:02 ,25 octobre 2021  1:04 ,61.0,19.64,6.43,6.79,6.43
3812676.0,Finished,23 octobre 2021  2:37 ,23 octobre 2021  2:58 ,20.93,18.21,5.36,7.14,5.71
28600563.0,Finished,23 octobre 2021  4:11 ,23 octobre 2021  4:58 ,46.6,18.93,5.36,7.14,6.43
28607223.0,Finished,24 octobre 2021  9:26 ,24 octobre 2021  10:06 ,39.87,16.07,4.64,6.43,5.00
28620155.0,Finished,25 octobre 2021  12:07 ,25 octobre 2021  12:12 ,4.93,16.79,5.36,6.43,5.00
3415756.0,Finished,25 octobre 2021  8:49 ,25 octobre 2021  8:55 ,6.22,18.57,6.07,7.14,5.36
3522190.0,Finished,24 octobre 2021  9:37 ,24 octobre 2021  10:08 ,30.28,18.21,6.07,6.43,5.71
28609645.0,Finished,24 octobre 2021  3:47 ,24 octobre 2021  5:14 ,86.0,17.86,4.29,7.14,6.43
28605064.0,Finished,24 octobre 2021  6:49 ,24 octobre 2021  7:53 ,64.0,15.36,5.71,3.21,6.43
28617603.0,Finished,22 octobre 2021  8:49 ,22 octobre 2021  10:31 ,102.0,14.29,5.36,3.21,5.71
28600712.0,Finished,24 octobre 2021  8:13 ,24 octobre 2021  8:50 ,37.42,15.36,5.36,4.29,5.71
28610127.0,Finished,25 octobre 2021  12:14 ,25 octobre 2021  1:14 ,59.58,16.79,6.07,4.29,6.43
28602563.0,Finished,24 octobre 2021  11:59 ,25 octobre 2021  12:21 ,21.73,20.00,6.43,7.14,6.43
28610328.0,Finished,24 octobre 2021  10:18 ,24 octobre 2021  11:18 ,60.0,15.36,6.43,3.21,5.71
28717871.0,Finished,24 octobre 2021  11:22 ,25 octobre 2021  12:40 ,77.0,12.86,4.29,2.86,5.71
28601343.0,Finished,24 octobre 2021  3:03 ,24 octobre 2021  4:11 ,68.0,15.36,5.36,4.29,5.71
3603679.0,Finished,25 octobre 2021  1:00 ,25 octobre 2021  1:28 ,27.73,20.00,6.43,7.14,6.43
3809215.0,Finished,24 octobre 2021  6:16 ,24 octobre 2021  7:14 ,57.88,14.29,5.36,3.21,5.71
3800646.0,Finished,24 octobre 2021  12:42 ,24 octobre 2021  1:06 ,24.68,17.86,4.29,7.14,6.43
28603036.0,Finished,24 octobre 2021  5:41 ,24 octobre 2021  6:23 ,42.13,15.71,6.07,3.57,6.07
21109001.0,Finished,24 octobre 2021  10:25 ,24 octobre 2021  11:06 ,41.42,15.36,6.43,2.50,6.43
28602830.0,Finished,25 octobre 2021  9:51 ,25 octobre 2021  10:06 ,14.97,11.07,1.07,4.29,5.71
28609129.0,Finished,24 octobre 2021  6:46 ,24 octobre 2021  7:34 ,48.43,13.93,5.36,2.86,5.71
28603833.0,Finished,19 octobre 2021  2:20 ,19 octobre 2021  2:46 ,26.12,7.50,0.36,2.14,5.00
28720778.0,Finished,24 octobre 2021  9:28 ,24 octobre 2021  9:46 ,18.32,16.43,6.43,4.29,5.71
3872127.0,Finished,25 octobre 2021  2:28 ,25 octobre 2021  2:47 ,19.25,18.93,5.71,7.14,6.07
21113646.0,Finished,23 octobre 2021  9:36 ,23 octobre 2021  10:32 ,56.27,20.00,6.43,7.14,6.43
21102696.0,Finished,25 octobre 2021  12:05 ,25 octobre 2021  12:49 ,43.6,19.64,6.07,7.14,6.43
28709864.0,Finished,25 octobre 2021  12:06 ,25 octobre 2021  12:49 ,42.8,18.93,6.07,6.43,6.43
28716807.0,Finished,24 octobre 2021  10:27 ,24 octobre 2021  11:06 ,39.5,13.21,4.29,3.21,5.71
21112855.0,Finished,24 octobre 2021  9:04 ,24 octobre 2021  10:12 ,67.0,14.29,3.57,5.00,5.71
28600602.0,Finished,20 octobre 2021  2:48 ,20 octobre 2021  3:28 ,39.97,15.36,6.43,3.21,5.71
3809224.0,Finished,21 octobre 2021  1:54 ,21 octobre 2021  2:38 ,44.57,20.00,6.43,7.14,6.43
21104636.0,Finished,21 octobre 2021  2:55 ,21 octobre 2021  3:16 ,20.65,19.29,6.43,6.43,6.43
28600518.0,Finished,24 octobre 2021  10:17 ,24 octobre 2021  10:47 ,29.72,15.36,6.07,2.86,6.43
21113317.0,Finished,25 octobre 2021  8:12 ,25 octobre 2021  8:44 ,32.1,15.71,5.36,4.29,6.07
28636372.0,Finished,24 octobre 2021  5:30 ,24 octobre 2021  5:46 ,16.07,15.00,6.07,3.21,5.71
28602737.0,Finished,23 octobre 2021  9:18 ,23 octobre 2021  11:04 ,106.0,12.86,5.36,2.86,4.64
28600880.0,Finished,21 octobre 2021  2:11 ,21 octobre 2021  2:39 ,28.32,20.00,6.43,7.14,6.43
28603735.0,Finished,19 octobre 2021  2:00 ,19 octobre 2021  2:42 ,42.23,15.00,4.29,4.29,6.43
3805942.0,Finished,25 octobre 2021  2:19 ,25 octobre 2021  2:47 ,27.97,17.86,5.36,6.07,6.43
28605296.0,Finished,21 octobre 2021  11:34 ,21 octobre 2021  12:54 ,79.0,17.86,4.29,7.14,6.43
3808834.0,Finished,24 octobre 2021  11:12 ,25 octobre 2021  12:09 ,56.62,18.57,6.43,6.43,5.71
28009976.0,Finished,24 octobre 2021  7:36 ,24 octobre 2021  9:07 ,91.0,17.14,4.29,7.14,5.71
3700903.0,Finished,25 octobre 2021  7:35 ,25 octobre 2021  7:58 ,23.37,15.00,6.43,3.57,5.00
28606375.0,Finished,24 octobre 2021  8:21 ,24 octobre 2021  8:33 ,12.68,20.00,6.43,7.14,6.43
28717408.0,Finished,22 octobre 2021  8:49 ,22 octobre 2021  10:31 ,101.0,14.29,5.36,3.21,5.71
28610100.0,Finished,25 octobre 2021  1:10 ,25 octobre 2021  1:33 ,23.43,20.00,6.43,7.14,6.43
28607006.0,Finished,20 octobre 2021  9:34 ,20 octobre 2021  11:26 ,112.0,20.00,6.43,7.14,6.43
21120079.0,Finished,24 octobre 2021  7:21 ,24 octobre 2021  7:48 ,26.68,16.07,5.36,4.29,6.43
28617513.0,Finished,24 octobre 2021  7:51 ,24 octobre 2021  9:40 ,108.0,11.43,4.29,4.29,2.86
21112391.0,Finished,24 octobre 2021  4:01 ,24 octobre 2021  4:24 ,22.9,16.07,5.36,4.29,6.43
3800992.0,Finished,24 octobre 2021  10:05 ,24 octobre 2021  11:57 ,112.0,19.29,6.43,6.43,6.43
28705217.0,Finished,20 octobre 2021  6:48 ,20 octobre 2021  7:11 ,23.02,14.29,5.36,2.50,6.43
28600503.0,Finished,25 octobre 2021  12:13 ,25 octobre 2021  12:58 ,44.82,16.07,6.07,3.57,6.43
3801541.0,Finished,24 octobre 2021  10:37 ,25 octobre 2021  12:00 ,82.0,15.71,6.43,2.86,6.43
21119283.0,Finished,25 octobre 2021  9:18 ,25 octobre 2021  10:16 ,57.75,14.64,5.36,4.29,5.00
28600456.0,Finished,25 octobre 2021  2:30 ,25 octobre 2021  4:00 ,90.0,18.21,4.64,7.14,6.43
28606343.0,Finished,24 octobre 2021  7:47 ,24 octobre 2021  8:20 ,33.22,19.64,6.07,7.14,6.43
28618173.0,Finished,25 octobre 2021  12:40 ,25 octobre 2021  1:26 ,45.4,19.64,6.07,7.14,6.43
3703339.0,Finished,21 octobre 2021  8:48 ,21 octobre 2021  9:22 ,33.62,19.64,6.07,7.14,6.43
21116094.0,Finished,24 octobre 2021  9:56 ,24 octobre 2021  10:33 ,37.3,13.93,4.29,3.57,6.07
28614980.0,Finished,23 octobre 2021  10:46 ,23 octobre 2021  11:27 ,41.37,12.86,4.29,2.86,5.71
28615820.0,Finished,24 octobre 2021  5:00 ,24 octobre 2021  6:16 ,76.0,15.71,6.07,3.21,6.43
2203537.0,Finished,24 octobre 2021  7:57 ,24 octobre 2021  8:15 ,18.15,10.00,2.14,5.00,2.86
28606345.0,Finished,23 octobre 2021  4:09 ,23 octobre 2021  5:11 ,62.0,20.00,6.43,7.14,6.43
3811248.0,Finished,21 octobre 2021  2:58 ,21 octobre 2021  3:27 ,29.4,16.43,6.43,3.57,6.43
28600150.0,Finished,24 octobre 2021  8:06 ,24 octobre 2021  9:05 ,58.15,16.43,6.43,4.29,5.71
3804657.0,Finished,25 octobre 2021  9:31 ,25 octobre 2021  9:53 ,21.63,19.64,6.07,7.14,6.43
3801327.0,Finished,22 octobre 2021  3:43 ,22 octobre 2021  4:14 ,31.03,18.93,6.43,6.07,6.43
21116827.0,Finished,24 octobre 2021  11:43 ,24 octobre 2021  11:57 ,13.95,18.57,5.36,7.14,6.07
3800191.0,Finished,22 octobre 2021  12:54 ,22 octobre 2021  1:18 ,24.02,12.50,3.57,2.50,6.43
28600741.0,Finished,23 octobre 2021  11:23 ,23 octobre 2021  11:42 ,19.53,12.86,4.29,2.86,5.71
28606994.0,Finished,24 octobre 2021  11:34 ,24 octobre 2021  11:59 ,25.25,14.29,4.29,4.29,5.71
28604113.0,Finished,20 octobre 2021  7:20 ,20 octobre 2021  8:29 ,68.0,19.64,6.07,7.14,6.43
21107392.0,Finished,21 octobre 2021  5:48 ,21 octobre 2021  6:27 ,39.57,16.07,5.36,4.29,6.43
28609954.0,Finished,23 octobre 2021  4:29 ,23 octobre 2021  4:49 ,19.95,12.50,4.29,2.50,5.71
21113585.0,Finished,22 octobre 2021  8:49 ,22 octobre 2021  10:31 ,102.0,14.29,5.36,3.21,5.71
28607755.0,Finished,24 octobre 2021  11:51 ,25 octobre 2021  1:37 ,105.0,16.79,6.07,4.29,6.43
28600693.0,Finished,19 octobre 2021  11:05 ,19 octobre 2021  12:06 ,61.0,18.21,5.36,7.14,5.71
28601765.0,Finished,21 octobre 2021  3:04 ,21 octobre 2021  3:31 ,26.88,16.79,6.43,3.93,6.43
28607704.0,Finished,23 octobre 2021  5:10 ,23 octobre 2021  5:21 ,11.42,12.14,4.29,3.21,4.64
3803083.0,Finished,24 octobre 2021  5:27 ,24 octobre 2021  5:48 ,21.7,17.86,5.36,6.79,5.71
28601009.0,Finished,24 octobre 2021  10:44 ,24 octobre 2021  11:05 ,21.67,18.21,5.36,7.14,5.71
28601285.0,Finished,24 octobre 2021  10:06 ,24 octobre 2021  10:54 ,47.2,19.29,6.43,6.43,6.43
3680880.0,Finished,24 octobre 2021  6:22 ,24 octobre 2021  6:43 ,20.92,18.21,6.07,5.71,6.43
21101133.0,Finished,23 octobre 2021  12:07 ,23 octobre 2021  12:35 ,27.33,18.93,5.36,7.14,6.43
3703980.0,Finished,24 octobre 2021  9:24 ,24 octobre 2021  10:01 ,37.37,20.00,6.43,7.14,6.43
