State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /5.45,Q. 2 /4.55,Q. 3 /0.91,Q. 4 /0.91,Q. 5 /1.82,Q. 6 /3.64,Q. 7 /2.73
Finished,14 septembre 2021  1:18 ,14 septembre 2021  2:23 ,1 hour 4 mins,12.73,2.73,2.73,0.91,0.00,1.82,2.73,1.82
Finished,18 septembre 2021  12:53 ,18 septembre 2021  1:27 ,33 mins 54 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,18 septembre 2021  2:16 ,18 septembre 2021  3:33 ,1 hour 16 mins,17.27,5.45,4.55,0.91,0.00,1.82,2.73,1.82
Finished,19 septembre 2021  11:24 ,20 septembre 2021  12:26 ,1 hour 1 min,17.73,5.45,4.55,0.91,0.45,1.82,2.73,1.82
Finished,20 septembre 2021  12:29 ,20 septembre 2021  12:49 ,19 mins 21 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,20 septembre 2021  7:46 ,20 septembre 2021  8:45 ,58 mins 37 secs,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.91
Finished,19 septembre 2021  9:41 ,19 septembre 2021  11:31 ,1 hour 49 mins,16.36,5.45,4.55,0.91,0.91,1.82,0.91,1.82
Finished,19 septembre 2021  5:08 ,19 septembre 2021  5:26 ,17 mins 30 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  6:32 ,19 septembre 2021  8:32 ,2 hours,14.55,4.55,3.64,0.91,0.00,1.82,2.73,0.91
Finished,14 septembre 2021  3:56 ,14 septembre 2021  4:56 ,1 hour,11.82,1.82,1.82,0.91,0.91,1.82,2.73,1.82
Finished,19 septembre 2021  11:42 ,20 septembre 2021  12:27 ,45 mins 35 secs,6.36,0.00,1.82,0.00,0.00,1.82,0.91,1.82
Finished,17 septembre 2021  8:32 ,17 septembre 2021  9:13 ,40 mins 37 secs,13.64,2.73,1.82,0.91,0.91,1.82,3.64,1.82
Finished,19 septembre 2021  9:53 ,19 septembre 2021  10:27 ,34 mins 23 secs,9.55,1.82,2.73,0.00,0.45,1.82,1.82,0.91
Finished,17 septembre 2021  2:56 ,17 septembre 2021  3:50 ,54 mins 20 secs,7.27,1.82,0.91,0.91,0.00,1.82,0.00,1.82
Finished,14 septembre 2021  7:36 ,14 septembre 2021  8:09 ,32 mins 42 secs,18.18,4.55,4.55,0.91,0.91,1.82,3.64,1.82
Finished,19 septembre 2021  2:59 ,19 septembre 2021  4:02 ,1 hour 3 mins,15.45,4.55,4.55,0.91,0.00,1.82,1.82,1.82
Finished,14 septembre 2021  3:28 ,14 septembre 2021  4:46 ,1 hour 17 mins,15.45,2.73,4.55,0.91,0.00,1.82,3.64,1.82
Finished,16 septembre 2021  2:22 ,16 septembre 2021  2:25 ,3 mins 22 secs,14.55,5.45,4.55,0.91,0.00,0.91,1.82,0.91
Finished,16 septembre 2021  11:30 ,16 septembre 2021  11:53 ,22 mins 37 secs,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
Finished,19 septembre 2021  5:04 ,19 septembre 2021  5:50 ,45 mins 31 secs,15.45,5.45,4.55,0.91,0.91,1.82,0.91,0.91
Finished,19 septembre 2021  11:35 ,20 septembre 2021  1:32 ,1 hour 57 mins,7.27,1.82,0.91,0.91,0.00,0.91,1.82,0.91
Finished,20 septembre 2021  12:13 ,20 septembre 2021  12:46 ,33 mins 31 secs,17.27,5.45,3.64,0.91,0.91,1.82,2.73,1.82
Finished,19 septembre 2021  12:13 ,19 septembre 2021  12:29 ,16 mins 12 secs,1.82,-,-,0.00,0.00,0.91,0.91,-
Finished,19 septembre 2021  10:28 ,20 septembre 2021  12:02 ,1 hour 33 mins,18.18,5.45,4.55,0.91,0.00,1.82,3.64,1.82
Finished,17 septembre 2021  5:24 ,17 septembre 2021  6:25 ,1 hour 1 min,0.91,0.00,0.91,0.00,-,-,-,-
Finished,20 septembre 2021  2:41 ,20 septembre 2021  4:41 ,2 hours,2.73,0.91,0.00,0.00,0.00,1.82,-,-
Finished,19 septembre 2021  12:08 ,19 septembre 2021  1:02 ,54 mins 7 secs,11.82,5.45,3.64,0.91,0.00,0.00,0.91,0.91
Finished,14 septembre 2021  12:22 ,14 septembre 2021  12:57 ,34 mins 51 secs,8.18,1.82,0.91,0.91,0.00,0.91,1.82,1.82
Finished,18 septembre 2021  7:33 ,18 septembre 2021  8:29 ,56 mins 21 secs,18.18,5.45,3.64,0.91,0.91,1.82,3.64,1.82
Finished,18 septembre 2021  12:27 ,18 septembre 2021  1:16 ,49 mins 20 secs,10.45,4.55,-,0.91,0.45,1.82,1.82,0.91
Finished,19 septembre 2021  3:15 ,19 septembre 2021  3:54 ,39 mins 12 secs,18.18,5.45,4.55,0.91,0.00,1.82,3.64,1.82
Finished,19 septembre 2021  1:04 ,19 septembre 2021  2:19 ,1 hour 14 mins,16.36,5.45,4.55,0.91,0.91,1.82,0.91,1.82
Finished,19 septembre 2021  3:32 ,19 septembre 2021  4:48 ,1 hour 15 mins,18.18,5.45,4.55,0.91,0.00,1.82,3.64,1.82
Finished,18 septembre 2021  2:13 ,18 septembre 2021  3:14 ,1 hour,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  9:13 ,19 septembre 2021  9:53 ,40 mins 23 secs,15.91,4.55,4.55,0.91,0.45,1.82,1.82,1.82
Finished,13 septembre 2021  5:07 ,13 septembre 2021  5:44 ,37 mins 7 secs,10.91,3.64,0.91,0.91,0.00,1.82,2.73,0.91
Finished,17 septembre 2021  10:44 ,17 septembre 2021  12:09 ,1 hour 24 mins,15.00,5.45,4.55,0.91,0.45,0.91,0.91,1.82
Finished,17 septembre 2021  5:56 ,17 septembre 2021  6:33 ,37 mins 29 secs,6.36,1.82,0.91,0.91,-,1.82,0.91,-
Finished,19 septembre 2021  10:08 ,19 septembre 2021  11:41 ,1 hour 33 mins,15.45,5.45,4.55,0.91,0.91,1.82,0.91,0.91
Finished,19 septembre 2021  5:04 ,19 septembre 2021  5:20 ,16 mins 13 secs,13.64,4.55,1.82,0.91,0.00,1.82,3.64,0.91
Finished,19 septembre 2021  4:14 ,19 septembre 2021  5:17 ,1 hour 3 mins,7.27,1.82,0.91,0.00,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  7:09 ,19 septembre 2021  7:35 ,25 mins 21 secs,19.09,5.45,4.55,0.91,0.91,1.82,3.64,1.82
Finished,19 septembre 2021  11:47 ,20 septembre 2021  12:29 ,42 mins 13 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,18 septembre 2021  1:57 ,18 septembre 2021  2:43 ,45 mins 22 secs,4.55,1.82,0.91,0.91,0.00,0.91,0.00,0.00
Finished,17 septembre 2021  4:05 ,17 septembre 2021  5:19 ,1 hour 14 mins,11.82,4.55,0.91,0.91,0.00,1.82,1.82,1.82
Finished,19 septembre 2021  3:10 ,19 septembre 2021  3:23 ,13 mins 15 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,20 septembre 2021  3:21 ,20 septembre 2021  5:21 ,2 hours,12.73,3.64,0.91,0.91,0.00,1.82,3.64,1.82
Finished,19 septembre 2021  11:39 ,19 septembre 2021  12:49 ,1 hour 10 mins,16.82,5.45,4.55,0.91,0.45,1.82,2.73,0.91
Finished,19 septembre 2021  11:40 ,19 septembre 2021  12:51 ,1 hour 10 mins,16.82,5.45,4.55,0.91,0.45,1.82,2.73,0.91
Finished,18 septembre 2021  11:36 ,18 septembre 2021  12:55 ,1 hour 18 mins,5.45,0.00,1.82,0.91,0.00,1.82,0.91,0.00
Finished,19 septembre 2021  9:56 ,19 septembre 2021  10:49 ,52 mins 56 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,16 septembre 2021  7:16 ,16 septembre 2021  8:27 ,1 hour 11 mins,5.00,0.00,0.00,0.91,0.45,0.91,1.82,0.91
Finished,16 septembre 2021  2:05 ,16 septembre 2021  3:11 ,1 hour 5 mins,12.27,4.55,0.91,0.91,0.45,1.82,1.82,1.82
Finished,19 septembre 2021  3:10 ,19 septembre 2021  3:23 ,13 mins 25 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  8:57 ,19 septembre 2021  9:41 ,44 mins 18 secs,17.27,5.45,4.55,0.91,0.00,1.82,2.73,1.82
Finished,19 septembre 2021  12:57 ,19 septembre 2021  1:13 ,16 mins 11 secs,6.36,2.73,2.73,0.91,-,-,-,-
Finished,19 septembre 2021  4:04 ,19 septembre 2021  5:09 ,1 hour 5 mins,9.55,3.64,2.73,0.91,0.45,1.82,0.00,0.00
Finished,18 septembre 2021  8:32 ,18 septembre 2021  10:23 ,1 hour 51 mins,16.36,2.73,4.55,0.91,0.91,1.82,3.64,1.82
Finished,18 septembre 2021  5:54 ,18 septembre 2021  7:22 ,1 hour 27 mins,17.27,5.45,3.64,0.91,0.00,1.82,3.64,1.82
Finished,13 septembre 2021  10:56 ,14 septembre 2021  12:16 ,1 hour 20 mins,7.27,1.82,0.91,0.91,0.00,1.82,1.82,0.00
Finished,16 septembre 2021  1:55 ,16 septembre 2021  3:10 ,1 hour 14 mins,11.82,4.55,0.91,0.91,0.00,1.82,1.82,1.82
Finished,18 septembre 2021  12:01 ,18 septembre 2021  1:33 ,1 hour 31 mins,15.91,4.55,4.55,0.91,0.45,1.82,1.82,1.82
Finished,16 septembre 2021  8:02 ,16 septembre 2021  9:01 ,59 mins 24 secs,10.00,1.82,0.91,0.91,0.00,1.82,3.64,0.91
Finished,17 septembre 2021  8:31 ,17 septembre 2021  10:28 ,1 hour 56 mins,11.82,4.55,0.91,0.91,0.00,1.82,1.82,1.82
Finished,19 septembre 2021  8:21 ,19 septembre 2021  9:24 ,1 hour 3 mins,18.18,5.45,4.55,0.91,0.91,1.82,2.73,1.82
Finished,13 septembre 2021  8:56 ,13 septembre 2021  10:03 ,1 hour 7 mins,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
Finished,18 septembre 2021  8:17 ,18 septembre 2021  8:40 ,23 mins 27 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  11:02 ,19 septembre 2021  11:28 ,25 mins 20 secs,14.55,5.45,4.55,0.91,0.00,1.82,0.91,0.91
Finished,20 septembre 2021  1:00 ,20 septembre 2021  1:34 ,34 mins 1 sec,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
Finished,19 septembre 2021  8:02 ,19 septembre 2021  8:54 ,52 mins 26 secs,7.27,1.82,0.91,0.91,0.00,1.82,0.91,0.91
Finished,19 septembre 2021  1:10 ,19 septembre 2021  1:53 ,43 mins 35 secs,18.18,5.45,4.55,0.91,0.91,1.82,3.64,0.91
Finished,15 septembre 2021  10:45 ,16 septembre 2021  12:12 ,1 hour 26 mins,8.18,4.55,0.91,0.91,0.00,1.82,-,-
Finished,18 septembre 2021  12:39 ,18 septembre 2021  1:01 ,21 mins 47 secs,12.27,4.55,0.91,0.91,0.45,1.82,1.82,1.82
Finished,20 septembre 2021  12:15 ,20 septembre 2021  12:50 ,34 mins 57 secs,13.64,5.45,1.82,0.91,0.91,1.82,0.91,1.82
Finished,17 septembre 2021  8:21 ,17 septembre 2021  10:12 ,1 hour 51 mins,15.00,4.09,3.18,0.91,0.45,1.82,2.73,1.82
Finished,16 septembre 2021  4:18 ,16 septembre 2021  6:03 ,1 hour 45 mins,9.09,1.82,1.82,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  7:28 ,19 septembre 2021  8:53 ,1 hour 25 mins,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,14 septembre 2021  8:51 ,14 septembre 2021  10:36 ,1 hour 45 mins,14.09,5.45,1.82,0.91,0.45,1.82,1.82,1.82
Finished,19 septembre 2021  5:59 ,19 septembre 2021  7:33 ,1 hour 34 mins,18.18,5.45,4.55,0.91,0.00,1.82,3.64,1.82
Finished,17 septembre 2021  9:44 ,17 septembre 2021  11:01 ,1 hour 17 mins,7.27,1.82,2.73,0.91,0.91,0.00,0.91,0.00
Finished,20 septembre 2021  12:17 ,20 septembre 2021  1:08 ,50 mins 42 secs,16.36,5.45,4.55,0.91,0.00,1.82,2.73,0.91
Finished,17 septembre 2021  9:25 ,17 septembre 2021  11:02 ,1 hour 37 mins,15.91,4.55,4.55,0.91,0.45,1.82,1.82,1.82
Finished,20 septembre 2021  7:45 ,20 septembre 2021  8:46 ,1 hour 1 min,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,16 septembre 2021  4:23 ,16 septembre 2021  5:48 ,1 hour 24 mins,12.73,2.73,4.55,0.91,0.91,1.82,0.91,0.91
Finished,19 septembre 2021  7:08 ,19 septembre 2021  9:08 ,2 hours,11.82,4.55,0.91,0.91,0.00,1.82,1.82,1.82
Finished,18 septembre 2021  2:16 ,18 septembre 2021  3:18 ,1 hour 1 min,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
Finished,19 septembre 2021  5:49 ,19 septembre 2021  5:55 ,6 mins 3 secs,15.00,4.55,4.55,0.91,0.45,0.91,1.82,1.82
Finished,19 septembre 2021  11:35 ,20 septembre 2021  1:30 ,1 hour 55 mins,7.27,1.82,0.91,0.91,0.00,0.91,1.82,0.91
Finished,19 septembre 2021  8:11 ,19 septembre 2021  8:35 ,23 mins 23 secs,16.36,5.45,4.55,0.91,0.91,1.82,0.91,1.82
Finished,14 septembre 2021  2:52 ,14 septembre 2021  4:52 ,2 hours,14.09,5.45,4.55,0.00,0.45,1.82,0.00,1.82
Finished,19 septembre 2021  6:43 ,19 septembre 2021  7:48 ,1 hour 5 mins,18.18,4.55,4.55,0.91,0.91,1.82,3.64,1.82
Finished,19 septembre 2021  11:02 ,19 septembre 2021  11:28 ,25 mins 21 secs,14.55,5.45,4.55,0.91,0.00,1.82,0.91,0.91
Finished,18 septembre 2021  2:32 ,18 septembre 2021  3:00 ,27 mins 30 secs,15.45,5.45,4.55,0.91,0.00,1.82,1.82,0.91
Finished,20 septembre 2021  2:29 ,20 septembre 2021  3:11 ,42 mins 21 secs,4.55,0.91,0.91,0.91,0.00,0.00,0.91,0.91
Finished,19 septembre 2021  11:28 ,20 septembre 2021  12:40 ,1 hour 12 mins,15.45,5.45,3.64,0.91,0.91,1.82,0.91,1.82
Finished,19 septembre 2021  11:07 ,20 septembre 2021  12:19 ,1 hour 11 mins,15.45,5.45,4.55,0.91,0.00,1.82,1.82,0.91
Finished,20 septembre 2021  12:02 ,20 septembre 2021  1:01 ,58 mins 42 secs,13.64,4.55,3.64,0.91,0.00,1.82,0.91,1.82
Finished,14 septembre 2021  3:32 ,14 septembre 2021  5:07 ,1 hour 35 mins,5.45,0.91,-,0.91,0.00,1.82,0.91,0.91
Finished,19 septembre 2021  12:51 ,19 septembre 2021  2:07 ,1 hour 16 mins,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
Finished,18 septembre 2021  6:56 ,18 septembre 2021  8:56 ,1 hour 59 mins,7.27,1.82,0.91,0.91,0.00,1.82,0.91,0.91
Finished,19 septembre 2021  9:54 ,19 septembre 2021  10:41 ,47 mins 20 secs,16.82,5.45,4.55,0.91,0.45,1.82,1.82,1.82
Finished,17 septembre 2021  3:15 ,17 septembre 2021  4:02 ,46 mins 6 secs,17.27,5.45,3.64,0.91,0.00,1.82,3.64,1.82
Finished,18 septembre 2021  11:30 ,18 septembre 2021  12:06 ,36 mins 2 secs,16.82,5.45,4.55,0.91,0.45,1.82,1.82,1.82
Finished,18 septembre 2021  2:07 ,18 septembre 2021  2:17 ,9 mins 48 secs,13.64,4.55,3.64,0.91,0.00,1.82,0.91,1.82
Finished,17 septembre 2021  3:12 ,17 septembre 2021  4:15 ,1 hour 2 mins,7.27,3.64,2.73,0.00,0.00,0.00,0.91,0.00
Finished,19 septembre 2021  11:39 ,19 septembre 2021  11:44 ,5 mins 4 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,17 septembre 2021  4:29 ,17 septembre 2021  6:23 ,1 hour 54 mins,3.64,0.00,0.00,0.00,0.00,1.82,0.91,0.91
Finished,18 septembre 2021  10:55 ,18 septembre 2021  12:23 ,1 hour 27 mins,12.73,4.55,3.64,0.91,0.00,1.82,1.82,0.00
Finished,18 septembre 2021  5:51 ,18 septembre 2021  6:31 ,40 mins 11 secs,12.73,4.55,2.73,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  4:53 ,19 septembre 2021  5:06 ,13 mins 33 secs,11.82,2.73,0.91,0.91,0.00,1.82,3.64,1.82
Finished,20 septembre 2021  8:36 ,20 septembre 2021  9:30 ,54 mins 27 secs,9.09,3.64,1.82,0.91,0.00,0.91,0.91,0.91
Finished,18 septembre 2021  9:16 ,18 septembre 2021  9:41 ,25 mins 1 sec,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  9:57 ,19 septembre 2021  11:41 ,1 hour 43 mins,12.73,4.55,2.73,0.91,0.00,1.82,0.91,1.82
Finished,16 septembre 2021  1:46 ,16 septembre 2021  3:14 ,1 hour 27 mins,14.55,5.45,4.55,0.91,0.91,0.91,0.91,0.91
Finished,19 septembre 2021  9:51 ,19 septembre 2021  10:19 ,28 mins 31 secs,16.82,5.45,4.55,0.91,0.45,1.82,1.82,1.82
Finished,18 septembre 2021  1:30 ,18 septembre 2021  2:05 ,34 mins 27 secs,16.36,5.45,1.82,0.91,0.91,1.82,3.64,1.82
Finished,19 septembre 2021  4:16 ,19 septembre 2021  5:20 ,1 hour 3 mins,17.27,5.45,4.55,0.91,0.00,1.82,3.64,0.91
Finished,17 septembre 2021  10:27 ,17 septembre 2021  12:22 ,1 hour 54 mins,8.18,4.55,0.91,0.00,-,0.00,1.82,0.91
Finished,17 septembre 2021  2:42 ,17 septembre 2021  3:08 ,25 mins 47 secs,17.27,4.55,4.55,0.91,0.91,1.82,2.73,1.82
Finished,19 septembre 2021  2:18 ,19 septembre 2021  3:41 ,1 hour 22 mins,10.91,3.64,0.91,0.91,0.00,1.82,1.82,1.82
Finished,16 septembre 2021  4:37 ,16 septembre 2021  5:22 ,44 mins 25 secs,15.00,5.45,4.55,0.91,0.45,0.91,0.91,1.82
Finished,15 septembre 2021  10:45 ,15 septembre 2021  12:13 ,1 hour 28 mins,14.55,5.45,4.55,0.91,0.00,0.91,1.82,0.91
Finished,18 septembre 2021  11:46 ,18 septembre 2021  12:38 ,51 mins 47 secs,14.09,5.45,1.82,0.91,0.45,1.82,1.82,1.82
Finished,16 septembre 2021  5:22 ,16 septembre 2021  6:25 ,1 hour 2 mins,16.82,5.45,4.55,0.91,0.45,1.82,1.82,1.82
Finished,16 septembre 2021  8:08 ,16 septembre 2021  9:45 ,1 hour 37 mins,17.27,5.45,3.64,0.91,0.00,1.82,3.64,1.82
Finished,13 septembre 2021  4:43 ,13 septembre 2021  6:43 ,2 hours,6.36,1.82,1.82,0.00,0.00,1.82,0.91,0.00
Finished,19 septembre 2021  3:07 ,19 septembre 2021  4:56 ,1 hour 48 mins,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  4:23 ,19 septembre 2021  5:40 ,1 hour 16 mins,8.18,2.73,1.82,0.91,0.00,1.82,0.91,0.00
Finished,19 septembre 2021  8:10 ,19 septembre 2021  9:01 ,51 mins 32 secs,17.73,5.45,4.55,0.91,0.45,1.82,2.73,1.82
Finished,14 septembre 2021  12:11 ,14 septembre 2021  2:11 ,2 hours,7.27,1.82,0.91,0.91,0.91,1.82,0.91,0.00
Finished,19 septembre 2021  6:36 ,19 septembre 2021  8:05 ,1 hour 28 mins,6.82,0.91,0.91,0.91,0.45,1.82,0.91,0.91
Finished,18 septembre 2021  5:40 ,18 septembre 2021  7:35 ,1 hour 54 mins,16.36,5.45,4.55,0.91,0.00,1.82,1.82,1.82
Finished,14 septembre 2021  10:53 ,14 septembre 2021  11:46 ,53 mins 7 secs,13.64,1.82,4.55,0.00,0.00,1.82,3.64,1.82
Finished,19 septembre 2021  6:49 ,19 septembre 2021  7:37 ,47 mins 35 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  10:58 ,19 septembre 2021  12:40 ,1 hour 42 mins,10.00,1.82,1.82,0.91,0.91,1.82,1.82,0.91
Finished,19 septembre 2021  8:13 ,19 septembre 2021  9:29 ,1 hour 15 mins,17.27,5.45,4.55,0.91,0.00,1.82,3.64,0.91
Finished,18 septembre 2021  7:58 ,18 septembre 2021  9:58 ,2 hours,2.27,0.91,0.00,-,0.45,0.00,0.91,0.00
Finished,20 septembre 2021  6:51 ,20 septembre 2021  6:59 ,7 mins 46 secs,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,20 septembre 2021  3:17 ,20 septembre 2021  5:00 ,1 hour 43 mins,15.45,5.45,4.55,0.91,0.00,1.82,0.91,1.82
Finished,19 septembre 2021  4:21 ,19 septembre 2021  5:17 ,55 mins 18 secs,18.18,5.45,4.55,0.91,0.00,1.82,3.64,1.82
Finished,19 septembre 2021  4:45 ,19 septembre 2021  5:21 ,35 mins 58 secs,11.82,2.73,2.73,0.91,0.00,1.82,1.82,1.82
