ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /20.00
3700560.0,Finished,6 décembre 2021  3:05 ,6 décembre 2021  3:31 ,26.37,11.43,11.43
3677063.0,Finished,5 décembre 2021  6:59 ,5 décembre 2021  8:59 ,120.0,5.71,5.71
21112734.0,Finished,5 décembre 2021  1:26 ,5 décembre 2021  2:35 ,69.0,18.10,18.10
28600665.0,Finished,5 décembre 2021  5:05 ,5 décembre 2021  6:22 ,77.0,17.62,17.62
28607480.0,Finished,6 décembre 2021  12:53 ,6 décembre 2021  1:59 ,66.0,17.62,17.62
28507548.0,Finished,6 décembre 2021  8:24 ,6 décembre 2021  8:59 ,35.53,11.90,11.90
3803162.0,Finished,5 décembre 2021  11:50 ,6 décembre 2021  1:35 ,105.0,16.19,16.19
28602627.0,Finished,5 décembre 2021  10:21 ,5 décembre 2021  10:57 ,35.53,13.81,13.81
21114737.0,Finished,6 décembre 2021  9:01 ,6 décembre 2021  10:30 ,88.0,10.48,10.48
3804195.0,Finished,5 décembre 2021  12:10 ,5 décembre 2021  1:42 ,92.0,15.24,15.24
3802503.0,Finished,6 décembre 2021  1:39 ,6 décembre 2021  2:02 ,22.9,6.19,6.19
28720090.0,Finished,5 décembre 2021  11:45 ,6 décembre 2021  12:50 ,65.0,18.10,18.10
3407463.0,Finished,5 décembre 2021  11:45 ,6 décembre 2021  12:43 ,58.52,14.29,14.29
3677161.0,Finished,6 décembre 2021  12:32 ,6 décembre 2021  1:55 ,83.0,7.14,7.14
28603418.0,Finished,3 décembre 2021  9:15 ,3 décembre 2021  9:58 ,42.78,18.10,18.10
28607538.0,Finished,5 décembre 2021  9:42 ,5 décembre 2021  10:51 ,69.0,9.52,9.52
3810013.0,Finished,5 décembre 2021  10:16 ,5 décembre 2021  10:58 ,42.92,18.10,18.10
21109700.0,Finished,6 décembre 2021  6:19 ,6 décembre 2021  6:41 ,21.87,13.81,13.81
28610199.0,Finished,30 novembre 2021  3:40 ,30 novembre 2021  4:59 ,78.0,18.57,18.57
28604190.0,Finished,5 décembre 2021  8:26 ,5 décembre 2021  10:15 ,108.0,14.76,14.76
3674474.0,Finished,6 décembre 2021  12:59 ,6 décembre 2021  2:27 ,87.0,14.76,14.76
21113747.0,Finished,5 décembre 2021  1:40 ,5 décembre 2021  3:27 ,106.0,18.10,18.10
3800028.0,Finished,5 décembre 2021  5:08 ,5 décembre 2021  7:08 ,120.0,0.00,0.00
28607117.0,Finished,5 décembre 2021  11:12 ,6 décembre 2021  12:11 ,59.13,18.10,18.10
28619891.0,Finished,6 décembre 2021  1:14 ,6 décembre 2021  3:14 ,120.0,17.14,17.14
3802466.0,Finished,5 décembre 2021  4:27 ,5 décembre 2021  5:16 ,49.67,18.57,18.57
28600653.0,Finished,5 décembre 2021  5:27 ,5 décembre 2021  5:54 ,26.6,13.81,13.81
28610514.0,Finished,6 décembre 2021  9:02 ,6 décembre 2021  10:30 ,88.0,13.33,13.33
28609831.0,Finished,5 décembre 2021  11:45 ,6 décembre 2021  12:53 ,68.0,18.57,18.57
3702385.0,Finished,5 décembre 2021  8:13 ,5 décembre 2021  9:12 ,58.75,17.62,17.62
28600759.0,Finished,6 décembre 2021  12:49 ,6 décembre 2021  1:28 ,38.77,18.57,18.57
28620112.0,Finished,5 décembre 2021  8:11 ,5 décembre 2021  9:07 ,56.37,18.57,18.57
28602386.0,Finished,30 novembre 2021  11:51 ,30 novembre 2021  12:26 ,35.12,11.90,11.90
3700630.0,Finished,5 décembre 2021  11:58 ,6 décembre 2021  1:26 ,88.0,12.86,12.86
28600769.0,Finished,5 décembre 2021  4:54 ,5 décembre 2021  5:35 ,41.25,14.76,14.76
28606830.0,Finished,5 décembre 2021  2:30 ,5 décembre 2021  4:25 ,114.0,13.33,13.33
28600492.0,Finished,6 décembre 2021  9:10 ,6 décembre 2021  9:25 ,14.95,18.57,18.57
28605022.0,Finished,5 décembre 2021  7:45 ,5 décembre 2021  8:53 ,68.0,13.81,13.81
3801873.0,Finished,5 décembre 2021  10:01 ,5 décembre 2021  10:51 ,49.67,17.62,17.62
28711440.0,Finished,6 décembre 2021  12:07 ,6 décembre 2021  2:07 ,119.0,16.67,16.67
3702996.0,Finished,4 décembre 2021  1:57 ,4 décembre 2021  2:31 ,33.3,15.71,15.71
28600464.0,Finished,5 décembre 2021  9:18 ,5 décembre 2021  10:31 ,72.0,18.10,18.10
28506638.0,Finished,5 décembre 2021  10:42 ,6 décembre 2021  12:36 ,113.0,17.14,17.14
3800477.0,Finished,6 décembre 2021  2:17 ,6 décembre 2021  4:16 ,119.0,15.24,15.24
28604304.0,Finished,5 décembre 2021  4:19 ,5 décembre 2021  5:25 ,65.0,13.81,13.81
28608396.0,Finished,5 décembre 2021  4:19 ,5 décembre 2021  5:35 ,75.0,13.33,13.33
3708782.0,Finished,5 décembre 2021  12:09 ,5 décembre 2021  12:56 ,46.47,13.81,13.81
28610448.0,Finished,5 décembre 2021  9:20 ,5 décembre 2021  11:20 ,120.0,15.24,15.24
28610117.0,Finished,5 décembre 2021  4:45 ,5 décembre 2021  5:28 ,43.37,12.86,12.86
28601953.0,Finished,5 décembre 2021  4:09 ,5 décembre 2021  4:59 ,49.87,10.00,10.00
28600470.0,Finished,5 décembre 2021  11:41 ,6 décembre 2021  1:15 ,93.0,17.14,17.14
28607314.0,Finished,5 décembre 2021  7:44 ,5 décembre 2021  9:28 ,103.0,11.43,11.43
3702809.0,Finished,5 décembre 2021  6:22 ,5 décembre 2021  6:57 ,34.6,10.00,10.00
3701883.0,Finished,5 décembre 2021  8:09 ,5 décembre 2021  9:27 ,78.0,14.29,14.29
21116436.0,Finished,6 décembre 2021  1:28 ,6 décembre 2021  3:08 ,99.0,16.67,16.67
28601301.0,Finished,4 décembre 2021  8:54 ,4 décembre 2021  9:49 ,54.98,14.76,14.76
28605864.0,Finished,5 décembre 2021  11:09 ,5 décembre 2021  11:37 ,27.83,13.81,13.81
3700453.0,Finished,5 décembre 2021  11:06 ,6 décembre 2021  12:17 ,70.0,13.33,13.33
3808875.0,Finished,29 novembre 2021  6:24 ,29 novembre 2021  6:46 ,22.05,10.95,10.95
21114731.0,Finished,6 décembre 2021  2:29 ,6 décembre 2021  3:06 ,36.7,16.67,16.67
28600559.0,Finished,5 décembre 2021  11:32 ,6 décembre 2021  12:17 ,44.65,11.90,11.90
3801610.0,Finished,5 décembre 2021  11:32 ,6 décembre 2021  12:05 ,33.2,15.71,15.71
28610130.0,Finished,5 décembre 2021  4:59 ,5 décembre 2021  6:10 ,71.0,17.14,17.14
28717594.0,Finished,3 décembre 2021  6:16 ,3 décembre 2021  7:53 ,97.0,18.57,18.57
28614924.0,Finished,6 décembre 2021  4:01 ,6 décembre 2021  4:18 ,17.35,13.81,13.81
3800162.0,Finished,5 décembre 2021  11:23 ,5 décembre 2021  12:42 ,79.0,17.14,17.14
21109170.0,Finished,6 décembre 2021  7:23 ,6 décembre 2021  8:53 ,89.0,13.33,13.33
3709743.0,Finished,4 décembre 2021  2:01 ,4 décembre 2021  3:01 ,59.78,10.48,10.48
21100776.0,Finished,5 décembre 2021  8:39 ,5 décembre 2021  9:22 ,42.83,14.29,14.29
3802257.0,Finished,5 décembre 2021  8:55 ,5 décembre 2021  9:37 ,41.97,17.62,17.62
28610667.0,Finished,5 décembre 2021  9:57 ,5 décembre 2021  10:59 ,62.0,18.57,18.57
3672320.0,Finished,6 décembre 2021  12:46 ,6 décembre 2021  1:20 ,34.72,13.81,13.81
28610190.0,Finished,5 décembre 2021  10:00 ,5 décembre 2021  11:41 ,101.0,17.14,17.14
21108842.0,Finished,6 décembre 2021  1:37 ,6 décembre 2021  3:01 ,83.0,18.57,18.57
3810768.0,Finished,6 décembre 2021  12:44 ,6 décembre 2021  2:44 ,120.0,15.71,15.71
28601393.0,Finished,5 décembre 2021  10:16 ,6 décembre 2021  12:11 ,114.0,12.86,12.86
28610187.0,Finished,30 novembre 2021  11:48 ,30 novembre 2021  1:26 ,97.0,18.57,18.57
3309154.0,Finished,6 décembre 2021  9:05 ,6 décembre 2021  10:29 ,84.0,15.71,15.71
3812676.0,Finished,30 novembre 2021  4:39 ,30 novembre 2021  5:58 ,79.0,13.33,13.33
28600563.0,Finished,4 décembre 2021  4:57 ,4 décembre 2021  6:07 ,70.0,18.10,18.10
28607223.0,Finished,5 décembre 2021  8:15 ,5 décembre 2021  8:39 ,23.92,10.48,10.48
28620155.0,Finished,6 décembre 2021  12:49 ,6 décembre 2021  1:58 ,69.0,14.76,14.76
3415756.0,Finished,6 décembre 2021  8:30 ,6 décembre 2021  9:19 ,48.78,16.19,16.19
3522190.0,Finished,4 décembre 2021  9:58 ,4 décembre 2021  10:38 ,40.23,17.62,17.62
28609645.0,Finished,5 décembre 2021  6:53 ,5 décembre 2021  8:20 ,87.0,13.81,13.81
28605064.0,Finished,4 décembre 2021  7:38 ,4 décembre 2021  8:36 ,58.1,10.95,10.95
28617603.0,Finished,3 décembre 2021  6:16 ,3 décembre 2021  7:52 ,96.0,18.57,18.57
28600712.0,Finished,5 décembre 2021  5:19 ,5 décembre 2021  6:32 ,73.0,10.95,10.95
28610127.0,Finished,5 décembre 2021  6:12 ,5 décembre 2021  8:12 ,120.0,11.90,11.90
28602563.0,Finished,5 décembre 2021  9:43 ,5 décembre 2021  10:17 ,33.55,17.14,17.14
28610328.0,Finished,5 décembre 2021  5:31 ,5 décembre 2021  6:09 ,38.07,13.33,13.33
28717871.0,Finished,5 décembre 2021  8:09 ,5 décembre 2021  9:20 ,71.0,18.10,18.10
28601343.0,Finished,5 décembre 2021  1:44 ,5 décembre 2021  2:45 ,61.0,11.90,11.90
3603679.0,Finished,5 décembre 2021  9:58 ,5 décembre 2021  10:17 ,18.97,14.76,14.76
3809215.0,Finished,5 décembre 2021  10:53 ,6 décembre 2021  12:12 ,79.0,11.43,11.43
3800646.0,Finished,4 décembre 2021  7:50 ,4 décembre 2021  8:49 ,58.88,18.57,18.57
28603036.0,Finished,5 décembre 2021  1:00 ,5 décembre 2021  1:30 ,29.68,10.00,10.00
21109001.0,Finished,4 décembre 2021  12:36 ,4 décembre 2021  1:23 ,46.27,9.52,9.52
28602830.0,Finished,4 décembre 2021  1:10 ,4 décembre 2021  2:18 ,68.0,10.95,10.95
28609129.0,Finished,6 décembre 2021  8:48 ,6 décembre 2021  9:30 ,41.67,10.00,10.00
28603833.0,Finished,2 décembre 2021  10:42 ,2 décembre 2021  12:42 ,120.0,0.00,-
28720778.0,Finished,6 décembre 2021  8:36 ,6 décembre 2021  9:22 ,45.85,13.81,13.81
3872127.0,Finished,5 décembre 2021  11:15 ,6 décembre 2021  1:16 ,120.0,9.05,9.05
21113646.0,Finished,5 décembre 2021  6:31 ,5 décembre 2021  7:05 ,33.33,18.57,18.57
28709864.0,Finished,5 décembre 2021  10:46 ,5 décembre 2021  11:00 ,14.05,18.10,18.10
28716807.0,Finished,6 décembre 2021  8:59 ,6 décembre 2021  9:23 ,23.75,17.62,17.62
21112855.0,Finished,6 décembre 2021  9:15 ,6 décembre 2021  10:26 ,70.0,14.29,14.29
28600602.0,Finished,1 décembre 2021  2:13 ,1 décembre 2021  2:51 ,37.95,18.10,18.10
3809224.0,Finished,1 décembre 2021  1:23 ,1 décembre 2021  2:00 ,36.65,18.57,18.57
21104636.0,Finished,2 décembre 2021  2:24 ,2 décembre 2021  3:19 ,54.6,12.86,12.86
28600518.0,Finished,5 décembre 2021  10:23 ,5 décembre 2021  11:43 ,79.0,19.05,19.05
21113317.0,Finished,5 décembre 2021  9:29 ,5 décembre 2021  11:27 ,117.0,6.19,6.19
28636372.0,Finished,5 décembre 2021  11:03 ,5 décembre 2021  11:21 ,17.43,12.38,12.38
28602737.0,Finished,5 décembre 2021  5:33 ,5 décembre 2021  7:08 ,94.0,6.67,6.67
28600880.0,Finished,2 décembre 2021  5:16 ,2 décembre 2021  5:55 ,39.13,16.67,16.67
28603735.0,Finished,30 novembre 2021  3:40 ,30 novembre 2021  4:59 ,78.0,14.29,14.29
3805942.0,Finished,6 décembre 2021  2:03 ,6 décembre 2021  3:01 ,58.65,13.33,13.33
28605296.0,Finished,1 décembre 2021  2:01 ,1 décembre 2021  2:50 ,49.8,18.57,18.57
3808834.0,Finished,5 décembre 2021  8:39 ,5 décembre 2021  9:54 ,75.0,11.90,11.90
28009976.0,Finished,6 décembre 2021  9:25 ,6 décembre 2021  10:13 ,48.27,13.81,13.81
28606375.0,Finished,5 décembre 2021  7:24 ,5 décembre 2021  7:54 ,30.12,17.62,17.62
21109006.0,Finished,6 décembre 2021  9:13 ,6 décembre 2021  9:18 ,5.12,13.81,13.81
2800282.0,Finished,6 décembre 2021  8:42 ,6 décembre 2021  10:15 ,92.0,17.62,17.62
28717408.0,Finished,3 décembre 2021  6:16 ,3 décembre 2021  7:53 ,97.0,18.10,18.10
28610100.0,Finished,5 décembre 2021  9:29 ,5 décembre 2021  10:52 ,82.0,14.76,14.76
28607006.0,Finished,6 décembre 2021  8:59 ,6 décembre 2021  10:30 ,90.0,13.33,13.33
21120079.0,Finished,5 décembre 2021  8:29 ,5 décembre 2021  10:14 ,104.0,15.71,15.71
28617513.0,Finished,5 décembre 2021  9:07 ,5 décembre 2021  10:49 ,102.0,13.81,13.81
21112391.0,Finished,5 décembre 2021  9:18 ,5 décembre 2021  10:01 ,43.37,13.81,13.81
3800992.0,Finished,6 décembre 2021  9:53 ,6 décembre 2021  10:27 ,34.52,13.81,13.81
28705217.0,Finished,30 novembre 2021  3:27 ,30 novembre 2021  4:53 ,85.0,13.81,13.81
28600503.0,Finished,5 décembre 2021  10:30 ,5 décembre 2021  11:43 ,72.0,13.81,13.81
21119283.0,Finished,6 décembre 2021  10:07 ,6 décembre 2021  10:30 ,22.08,13.81,13.81
28600456.0,Finished,6 décembre 2021  3:20 ,6 décembre 2021  5:20 ,119.0,9.52,9.52
28606343.0,Finished,5 décembre 2021  6:06 ,5 décembre 2021  8:06 ,120.0,17.62,17.62
28618173.0,Finished,5 décembre 2021  11:19 ,6 décembre 2021  12:54 ,94.0,13.33,13.33
3703339.0,Finished,6 décembre 2021  3:14 ,6 décembre 2021  4:10 ,55.77,15.71,15.71
21116094.0,Finished,6 décembre 2021  8:53 ,6 décembre 2021  9:30 ,36.73,12.38,12.38
28614980.0,Finished,5 décembre 2021  8:48 ,5 décembre 2021  9:42 ,53.27,13.81,13.81
28615820.0,Finished,3 décembre 2021  7:26 ,3 décembre 2021  8:12 ,45.1,17.14,17.14
28606345.0,Finished,4 décembre 2021  2:31 ,4 décembre 2021  4:17 ,105.0,18.57,18.57
3811248.0,Finished,6 décembre 2021  9:50 ,6 décembre 2021  10:30 ,39.37,10.48,10.48
28600150.0,Finished,5 décembre 2021  9:00 ,5 décembre 2021  10:01 ,60.0,17.62,17.62
3804657.0,Finished,6 décembre 2021  9:54 ,6 décembre 2021  10:30 ,35.93,7.14,7.14
3801327.0,Finished,2 décembre 2021  7:18 ,2 décembre 2021  7:49 ,31.57,18.10,18.10
3800191.0,Finished,6 décembre 2021  9:49 ,6 décembre 2021  10:02 ,13.33,9.05,9.05
28600741.0,Finished,5 décembre 2021  4:56 ,5 décembre 2021  5:51 ,55.13,15.24,15.24
28606994.0,Finished,6 décembre 2021  4:08 ,6 décembre 2021  4:34 ,25.32,12.86,12.86
28604113.0,Finished,2 décembre 2021  8:39 ,2 décembre 2021  10:13 ,93.0,15.24,15.24
21107392.0,Finished,6 décembre 2021  4:45 ,6 décembre 2021  5:18 ,32.98,18.10,18.10
28609954.0,Finished,5 décembre 2021  8:07 ,5 décembre 2021  8:48 ,40.75,11.90,11.90
21113585.0,Finished,3 décembre 2021  6:16 ,3 décembre 2021  7:51 ,94.0,18.57,18.57
28607755.0,Finished,6 décembre 2021  9:22 ,6 décembre 2021  10:30 ,67.0,12.86,12.86
28600693.0,Finished,4 décembre 2021  8:12 ,4 décembre 2021  9:13 ,61.0,18.57,18.57
3803083.0,Finished,5 décembre 2021  4:58 ,5 décembre 2021  5:36 ,38.28,13.81,13.81
28607704.0,Finished,6 décembre 2021  9:08 ,6 décembre 2021  9:41 ,33.83,8.57,8.57
28601285.0,Finished,5 décembre 2021  11:21 ,6 décembre 2021  12:27 ,66.0,14.29,14.29
3680880.0,Finished,6 décembre 2021  3:57 ,6 décembre 2021  4:30 ,32.87,18.10,18.10
21101133.0,Finished,5 décembre 2021  7:26 ,5 décembre 2021  7:42 ,16.5,10.95,10.95
3703980.0,Finished,5 décembre 2021  8:11 ,5 décembre 2021  9:12 ,60.0,18.10,18.10
