ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /1.11,Q. 2 /1.11,Q. 3 /1.11,Q. 4 /1.11,Q. 5 /0.56,Q. 6 /1.11,Q. 7 /1.11,Q. 8 /0.56,Q. 9 /1.11,Q. 10 /2.22,Q. 11 /5.56,Q. 12 /1.11,Q. 13 /2.22
28707210.0,Finished,5 December 2022  4:00 PM,5 December 2022  5:41 PM,100.0,17.93,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.15,1.11,2.22
21215298.0,Finished,5 December 2022  4:00 PM,5 December 2022  5:44 PM,103.0,15.91,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.35,1.11,0.00
28620097.0,Finished,5 December 2022  4:00 PM,5 December 2022  5:32 PM,91.0,7.98,1.11,1.11,1.11,1.11,0.56,0.00,1.11,0.00,0.00,0.00,1.87,0.00,0.00
28630611.0,Finished,5 December 2022  4:01 PM,5 December 2022  5:41 PM,99.0,18.18,1.11,1.11,1.11,1.11,0.00,1.11,1.11,0.56,0.00,2.22,5.40,1.11,2.22
3803110.0,Finished,5 December 2022  4:01 PM,5 December 2022  5:03 PM,62.0,15.51,1.11,1.11,1.11,1.11,0.00,0.56,1.11,0.00,0.00,2.22,3.84,1.11,2.22
28706762.0,Finished,5 December 2022  4:01 PM,5 December 2022  5:37 PM,95.0,8.54,1.11,1.11,1.11,0.00,0.56,0.56,1.11,0.00,0.00,0.00,2.98,0.00,0.00
28706848.0,Finished,5 December 2022  4:02 PM,5 December 2022  5:47 PM,105.0,18.13,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,4.80,1.11,2.22
28620133.0,Finished,5 December 2022  4:02 PM,5 December 2022  5:40 PM,98.0,17.63,1.11,1.11,1.11,0.00,0.56,1.11,1.11,0.56,0.00,2.22,5.40,1.11,2.22
28710344.0,Finished,5 December 2022  4:02 PM,5 December 2022  5:47 PM,105.0,18.08,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.30,1.11,2.22
3520774.0,Finished,5 December 2022  4:02 PM,5 December 2022  5:47 PM,105.0,14.19,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,2.53,0.00,2.22
3804183.0,Finished,5 December 2022  4:02 PM,5 December 2022  5:39 PM,96.0,15.51,1.11,1.11,1.11,1.11,0.00,0.56,1.11,0.00,0.00,2.22,4.95,0.00,2.22
28711951.0,Finished,5 December 2022  4:02 PM,5 December 2022  5:47 PM,105.0,9.04,1.11,1.11,1.11,1.11,0.56,0.00,1.11,0.56,0.00,0.00,2.37,0.00,-
28614730.0,Finished,5 December 2022  4:02 PM,5 December 2022  5:46 PM,104.0,11.82,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,0.00,2.93,1.11,0.00
28706664.0,Finished,5 December 2022  4:02 PM,5 December 2022  5:43 PM,100.0,15.91,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.35,1.11,0.00
28706411.0,Finished,5 December 2022  4:02 PM,5 December 2022  5:37 PM,94.0,12.37,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,1.11,0.00,3.48,0.00,0.00
21212724.0,Finished,5 December 2022  4:04 PM,5 December 2022  5:38 PM,94.0,12.20,1.11,1.11,1.11,1.11,0.28,0.56,1.11,0.56,0.00,0.00,5.25,0.00,0.00
28631029.0,Finished,5 December 2022  4:04 PM,5 December 2022  5:49 PM,105.0,11.46,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,4.24,0.00,0.00
28706138.0,Finished,5 December 2022  4:04 PM,5 December 2022  5:42 PM,97.0,12.22,1.11,1.11,1.11,1.11,0.00,0.56,1.11,0.56,0.00,0.00,4.44,1.11,0.00
28706879.0,Finished,5 December 2022  4:05 PM,5 December 2022  5:35 PM,90.0,13.08,1.11,1.11,1.11,1.11,0.56,0.00,1.11,0.56,1.11,0.00,5.30,0.00,0.00
28707726.0,Finished,5 December 2022  4:05 PM,5 December 2022  5:46 PM,101.0,13.33,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,2.78,1.11,0.00
28711811.0,Finished,5 December 2022  4:05 PM,5 December 2022  5:45 PM,99.0,11.36,0.56,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,2.47,0.00,2.22
28634278.0,Finished,5 December 2022  4:07 PM,5 December 2022  5:52 PM,105.0,13.94,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,3.94,0.00,0.00
28718775.0,Finished,5 December 2022  4:08 PM,5 December 2022  5:53 PM,105.0,16.21,1.11,1.11,1.11,1.11,0.00,0.56,1.11,0.56,1.11,0.00,5.10,1.11,2.22
21200169.0,Finished,5 December 2022  4:08 PM,5 December 2022  5:40 PM,91.0,18.08,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.30,1.11,2.22
21113317.0,Finished,5 December 2022  4:12 PM,5 December 2022  5:48 PM,95.0,11.29,1.11,1.11,1.11,1.11,0.28,0.00,1.11,0.56,0.00,0.00,4.90,0.00,0.00
28707365.0,Finished,5 December 2022  4:13 PM,5 December 2022  5:58 PM,105.0,4.44,1.11,1.11,1.11,1.11,-,-,-,-,-,-,-,-,-
28707365.0,Finished,5 December 2022  6:34 PM,5 December 2022  7:02 PM,28.55,12.45,1.11,1.11,1.11,1.11,0.28,0.56,1.11,0.56,0.00,0.00,4.39,1.11,0.00
21215141.0,Finished,6 December 2022  3:52 PM,6 December 2022  5:27 PM,95.0,17.07,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.40,0.00,2.22
3802649.0,Finished,6 December 2022  3:53 PM,6 December 2022  5:05 PM,72.0,15.40,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.40,0.00,0.00
21119283.0,Finished,6 December 2022  3:55 PM,6 December 2022  5:05 PM,69.0,16.77,0.56,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.10,0.00,2.22
28609357.0,Finished,6 December 2022  3:56 PM,6 December 2022  4:19 PM,23.22,14.60,1.11,1.11,1.11,0.00,0.56,0.56,1.11,0.56,0.00,2.22,5.15,1.11,0.00
21200527.0,Finished,6 December 2022  3:57 PM,6 December 2022  5:12 PM,75.0,11.26,1.11,1.11,1.11,1.11,0.56,0.00,1.11,0.00,0.56,0.00,3.48,1.11,0.00
28711733.0,Finished,6 December 2022  3:58 PM,6 December 2022  5:42 PM,104.0,16.52,0.56,1.11,1.11,1.11,0.56,0.56,1.11,0.56,1.11,2.22,5.40,1.11,0.00
28708274.0,Finished,6 December 2022  3:58 PM,6 December 2022  5:16 PM,78.0,17.63,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.40,0.00,2.22
28705959.0,Finished,6 December 2022  3:58 PM,6 December 2022  5:31 PM,92.0,17.37,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.15,0.00,2.22
21200397.0,Finished,6 December 2022  3:59 PM,6 December 2022  5:36 PM,97.0,17.78,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.00,1.11,2.22
28711002.0,Finished,6 December 2022  3:59 PM,6 December 2022  5:24 PM,85.0,15.91,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,1.11,2.22,5.35,0.00,0.00
28711664.0,Finished,6 December 2022  4:00 PM,6 December 2022  5:44 PM,103.0,18.54,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.20,1.11,2.22
3803088.0,Finished,6 December 2022  4:01 PM,6 December 2022  5:42 PM,100.0,17.07,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,1.11,2.22,5.40,1.11,0.00
28706563.0,Finished,6 December 2022  4:02 PM,6 December 2022  5:26 PM,84.0,15.63,1.11,1.11,1.11,1.11,0.28,0.56,1.11,0.56,1.11,2.22,5.35,0.00,0.00
28705948.0,Finished,6 December 2022  4:02 PM,6 December 2022  5:32 PM,89.0,16.87,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.20,0.00,2.22
28608444.0,Finished,6 December 2022  4:04 PM,6 December 2022  5:26 PM,82.0,16.41,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.30,1.11,0.00
3804152.0,Finished,6 December 2022  4:04 PM,6 December 2022  5:04 PM,60.0,13.89,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,3.33,1.11,0.00
3672079.0,Finished,6 December 2022  4:05 PM,6 December 2022  5:50 PM,104.0,12.42,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,5.20,0.00,0.00
28720764.0,Finished,6 December 2022  4:06 PM,6 December 2022  5:28 PM,82.0,14.37,0.56,1.11,1.11,1.11,0.28,0.00,1.11,0.56,1.11,2.22,5.20,0.00,0.00
28610536.0,Finished,6 December 2022  4:06 PM,6 December 2022  5:28 PM,81.0,10.33,1.11,1.11,1.11,0.00,0.28,0.00,0.00,0.56,1.11,2.22,2.83,0.00,0.00
28711501.0,Finished,6 December 2022  4:07 PM,6 December 2022  5:51 PM,103.0,11.72,1.11,1.11,1.11,0.00,0.56,0.56,1.11,0.56,0.00,0.00,4.49,1.11,0.00
3702933.0,Finished,6 December 2022  4:08 PM,6 December 2022  5:30 PM,82.0,14.19,0.56,1.11,1.11,1.11,0.56,0.56,1.11,0.56,-,2.22,5.30,0.00,0.00
28616341.0,Finished,6 December 2022  4:10 PM,6 December 2022  5:41 PM,91.0,12.27,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,2.83,0.00,0.00
28707180.0,Finished,6 December 2022  4:10 PM,6 December 2022  5:29 PM,78.0,13.96,1.11,1.11,1.11,1.11,0.28,0.56,1.11,0.56,0.00,2.22,4.80,0.00,0.00
28713301.0,Finished,6 December 2022  4:10 PM,6 December 2022  5:55 PM,104.0,13.74,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,1.11,0.00,5.40,0.00,0.00
21208523.0,Finished,6 December 2022  4:11 PM,6 December 2022  5:29 PM,77.0,10.86,1.11,1.11,1.11,0.00,0.56,0.00,1.11,0.56,0.00,2.22,3.08,0.00,0.00
28603668.0,Finished,6 December 2022  4:12 PM,6 December 2022  5:51 PM,99.0,11.77,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,4.55,0.00,0.00
28716648.0,Finished,6 December 2022  4:12 PM,6 December 2022  5:56 PM,103.0,13.69,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,1.11,0.00,5.35,0.00,0.00
28618735.0,Finished,6 December 2022  4:13 PM,6 December 2022  5:54 PM,101.0,15.96,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.40,1.11,0.00
3701324.0,Finished,6 December 2022  4:15 PM,6 December 2022  5:51 PM,96.0,13.43,1.11,1.11,1.11,0.00,0.56,0.56,1.11,0.56,0.00,2.22,5.10,0.00,0.00
28609220.0,Finished,7 December 2022  10:45 AM,7 December 2022  12:04 PM,78.0,14.24,1.11,1.11,1.11,1.11,0.56,0.56,0.56,0.56,0.00,2.22,5.35,0.00,0.00
28700380.0,Finished,7 December 2022  10:47 AM,7 December 2022  12:24 PM,96.0,15.30,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.30,0.00,0.00
28606874.0,Finished,7 December 2022  10:47 AM,7 December 2022  12:04 PM,76.0,13.69,1.11,1.11,1.11,1.11,0.00,0.56,1.11,0.00,0.00,2.22,5.35,0.00,0.00
28706508.0,Finished,7 December 2022  10:47 AM,7 December 2022  12:27 PM,99.0,16.01,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,5.45,1.11,2.22
28602563.0,Finished,7 December 2022  10:48 AM,7 December 2022  12:33 PM,105.0,12.07,1.11,1.11,0.56,1.11,0.56,0.56,1.11,0.56,0.00,0.00,5.40,-,-
28706827.0,Finished,7 December 2022  10:48 AM,7 December 2022  12:25 PM,97.0,16.24,1.11,1.11,1.11,1.11,0.28,1.11,1.11,0.56,0.00,2.22,5.40,1.11,0.00
28714617.0,Finished,7 December 2022  10:49 AM,7 December 2022  12:27 PM,97.0,18.74,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.40,1.11,2.22
28627904.0,Finished,7 December 2022  10:50 AM,7 December 2022  12:26 PM,96.0,18.79,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.45,1.11,2.22
28705957.0,Finished,7 December 2022  10:50 AM,7 December 2022  12:35 PM,104.0,11.36,1.11,1.11,0.56,1.11,0.56,0.56,1.11,0.56,0.00,0.00,4.70,0.00,-
28706456.0,Finished,7 December 2022  10:51 AM,7 December 2022  12:20 PM,89.0,15.91,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.35,1.11,0.00
28613143.0,Finished,7 December 2022  11:01 AM,7 December 2022  12:46 PM,105.0,12.22,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,5.00,0.00,0.00
28600470.0,Finished,7 December 2022  11:01 AM,7 December 2022  12:41 PM,99.0,12.68,1.11,1.11,1.11,0.00,0.56,0.56,1.11,0.56,0.00,0.00,5.45,1.11,-
28708078.0,Finished,7 December 2022  11:20 AM,7 December 2022  12:26 PM,66.0,18.23,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.45,1.11,2.22
28602563.0,Finished,7 December 2022  12:40 PM,7 December 2022  1:11 PM,31.4,13.74,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,5.40,1.11,0.00
3802503.0,Finished,7 December 2022  4:00 PM,7 December 2022  5:17 PM,76.0,13.84,1.11,1.11,1.11,1.11,0.00,0.56,1.11,0.56,0.00,0.00,4.95,0.00,2.22
21117173.0,Finished,7 December 2022  4:01 PM,7 December 2022  5:20 PM,78.0,11.99,1.11,1.11,1.11,1.11,0.28,0.56,1.11,0.56,0.00,0.00,5.05,0.00,0.00
28717281.0,Finished,7 December 2022  4:02 PM,7 December 2022  5:09 PM,67.0,16.97,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.30,0.00,2.22
28710097.0,Finished,7 December 2022  4:05 PM,7 December 2022  5:32 PM,87.0,19.85,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,1.11,2.22,5.40,1.11,2.22
21213350.0,Finished,7 December 2022  4:06 PM,7 December 2022  5:33 PM,87.0,13.69,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.56,0.00,5.35,0.00,0.00
21203528.0,Finished,7 December 2022  4:07 PM,7 December 2022  5:10 PM,62.0,11.77,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,1.11,0.00,3.43,0.00,0.00
28707756.0,Finished,7 December 2022  4:07 PM,7 December 2022  5:39 PM,91.0,18.74,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.40,1.11,2.22
21219706.0,Finished,7 December 2022  4:07 PM,7 December 2022  5:43 PM,95.0,17.75,1.11,1.11,1.11,1.11,0.28,0.56,1.11,0.56,0.00,2.22,5.25,1.11,2.22
28707475.0,Finished,7 December 2022  4:08 PM,7 December 2022  5:37 PM,88.0,16.16,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.56,0.00,4.49,1.11,2.22
28631085.0,Finished,7 December 2022  4:08 PM,7 December 2022  5:33 PM,84.0,19.85,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,1.11,2.22,5.40,1.11,2.22
28607959.0,Finished,7 December 2022  4:08 PM,7 December 2022  5:32 PM,83.0,18.74,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.40,1.11,2.22
21221977.0,Finished,7 December 2022  4:09 PM,7 December 2022  5:29 PM,79.0,18.69,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.35,1.11,2.22
28707889.0,Finished,7 December 2022  4:16 PM,7 December 2022  5:36 PM,79.0,14.60,1.11,1.11,1.11,0.00,0.56,0.56,1.11,0.56,0.00,0.00,5.15,1.11,2.22
3803944.0,Finished,8 December 2022  2:33 PM,8 December 2022  3:57 PM,83.0,14.14,1.11,1.11,1.11,1.11,0.00,0.56,1.11,0.56,0.00,2.22,5.25,0.00,0.00
3700291.0,Finished,8 December 2022  5:59 PM,8 December 2022  6:49 PM,50.03,9.65,1.11,1.11,1.11,1.11,0.56,0.00,1.11,0.56,0.00,0.00,2.98,0.00,0.00
21115284.0,Finished,8 December 2022  6:04 PM,8 December 2022  7:21 PM,77.0,13.74,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,5.40,1.11,0.00
28720888.0,Finished,8 December 2022  6:04 PM,8 December 2022  7:49 PM,105.0,15.98,1.11,1.11,1.11,1.11,0.28,1.11,1.11,0.56,0.00,0.00,5.15,1.11,2.22
28604542.0,Finished,8 December 2022  6:04 PM,8 December 2022  7:14 PM,70.0,14.80,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,5.35,0.00,2.22
28706346.0,Finished,8 December 2022  6:04 PM,8 December 2022  7:22 PM,78.0,11.31,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,2.98,1.11,0.00
28708645.0,Finished,8 December 2022  6:04 PM,8 December 2022  7:14 PM,70.0,16.21,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,1.11,0.00,5.10,0.00,2.22
28706745.0,Finished,8 December 2022  6:04 PM,8 December 2022  7:22 PM,78.0,16.41,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,2.22,5.30,1.11,0.00
28705068.0,Finished,8 December 2022  6:04 PM,8 December 2022  7:18 PM,74.0,11.82,1.11,1.11,1.11,1.11,0.56,1.11,0.00,0.56,0.00,2.22,1.82,1.11,0.00
28707195.0,Finished,8 December 2022  6:04 PM,8 December 2022  7:19 PM,75.0,12.30,1.11,1.11,1.11,1.11,0.28,0.56,1.11,0.56,0.00,0.00,5.35,0.00,0.00
28712278.0,Finished,8 December 2022  6:04 PM,8 December 2022  6:46 PM,41.8,17.63,1.11,1.11,1.11,1.11,0.00,0.56,1.11,0.56,1.11,2.22,5.40,0.00,2.22
28711772.0,Finished,8 December 2022  6:05 PM,8 December 2022  7:14 PM,69.0,13.08,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,0.00,5.30,0.00,0.00
28718611.0,Finished,8 December 2022  6:05 PM,8 December 2022  7:15 PM,69.0,12.68,1.11,1.11,1.11,1.11,0.56,1.11,1.11,0.56,0.00,0.00,4.90,0.00,0.00
28711710.0,Finished,8 December 2022  6:06 PM,8 December 2022  7:10 PM,63.0,12.95,1.11,1.11,1.11,1.11,0.28,1.11,1.11,0.56,0.00,0.00,5.45,0.00,0.00
28711505.0,Finished,8 December 2022  6:07 PM,8 December 2022  7:09 PM,62.0,11.79,1.11,1.11,1.11,1.11,0.28,0.56,1.11,0.56,0.00,0.00,4.85,0.00,0.00
21200977.0,Finished,8 December 2022  6:08 PM,8 December 2022  7:27 PM,78.0,15.61,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,5.05,1.11,2.22
21213030.0,Finished,8 December 2022  6:09 PM,8 December 2022  7:26 PM,76.0,17.68,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,4.90,1.11,2.22
21200572.0,Finished,8 December 2022  6:13 PM,8 December 2022  7:23 PM,69.0,14.04,1.11,0.56,1.11,1.11,0.56,0.56,1.11,0.56,0.00,2.22,5.15,0.00,0.00
28626439.0,Finished,8 December 2022  6:46 PM,8 December 2022  7:47 PM,61.0,14.60,1.11,1.11,1.11,1.11,0.56,0.56,1.11,0.56,0.00,0.00,5.15,0.00,2.22
