ID number,State,Started on,Completed,Time taken,Grade/20.00,Q. 1 /0.36,Q. 2 /0.36,Q. 3 /0.36,Q. 4 /0.36,Q. 5 /1.45,Q. 6 /0.36,Q. 7 /0.36,Q. 8 /1.45,Q. 9 /0.73,Q. 10 /4.36,Q. 11 /0.36,Q. 12 /1.45,Q. 13 /1.45,Q. 14 /4.36,Q. 15 /0.73,Q. 16 /1.45
28707798.0,Finished,21 November 2022  4:06 PM,21 November 2022  5:33 PM,87.0,18.55,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,3.64,0.73,1.45
28706052.0,Finished,21 November 2022  4:06 PM,21 November 2022  5:43 PM,96.0,18.91,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.09,1.45,4.36,0.73,1.45
28706112.0,Finished,21 November 2022  4:06 PM,21 November 2022  5:26 PM,79.0,17.55,0.36,0.36,0.00,0.36,0.45,0.00,0.36,1.09,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.09
28711545.0,Finished,21 November 2022  4:07 PM,21 November 2022  5:29 PM,82.0,18.31,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.13,0.36,1.45,1.45,4.36,0.73,0.73
28614630.0,Finished,21 November 2022  4:08 PM,21 November 2022  5:27 PM,78.0,18.98,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.16,4.00,0.73,1.09
21200169.0,Finished,21 November 2022  4:09 PM,21 November 2022  5:51 PM,102.0,19.40,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.13,0.36,1.45,1.45,4.36,0.73,1.09
28610654.0,Finished,21 November 2022  4:09 PM,21 November 2022  5:16 PM,67.0,17.45,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.09,-,4.36,0.36,1.45,1.45,3.64,0.73,1.45
28710114.0,Finished,21 November 2022  4:09 PM,21 November 2022  5:24 PM,74.0,19.18,0.36,0.36,0.36,0.36,1.36,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,0.73
28707365.0,Finished,21 November 2022  4:10 PM,21 November 2022  5:33 PM,83.0,20.00,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28713149.0,Finished,21 November 2022  4:10 PM,21 November 2022  5:34 PM,83.0,18.82,0.36,0.36,0.00,0.36,1.36,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.00,0.73,1.09
3804494.0,Finished,21 November 2022  4:58 PM,21 November 2022  5:43 PM,45.5,18.55,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.36,4.36,0.36,1.45,1.45,3.27,0.73,1.45
3702042.0,Finished,21 November 2022  5:28 PM,21 November 2022  5:38 PM,9.8,18.55,0.36,0.36,0.00,0.36,1.45,0.36,0.36,1.09,0.73,4.36,0.36,1.45,1.45,4.36,0.73,0.73
3803110.0,Finished,21 November 2022  5:35 PM,21 November 2022  5:45 PM,10.45,13.49,0.00,0.36,0.36,0.36,1.36,0.36,0.36,1.45,0.73,4.13,0.36,1.45,1.45,0.73,-,-
21200527.0,Finished,22 November 2022  3:53 PM,22 November 2022  5:11 PM,77.0,17.96,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,0.87,4.36,0.00,0.73
3802649.0,Finished,22 November 2022  3:54 PM,22 November 2022  4:52 PM,58.5,18.55,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.09,1.45,4.36,0.73,1.09
28705959.0,Finished,22 November 2022  3:54 PM,22 November 2022  4:47 PM,53.03,19.27,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28711626.0,Finished,22 November 2022  3:55 PM,22 November 2022  5:11 PM,75.0,18.98,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.16,4.36,0.73,1.45
28706076.0,Finished,22 November 2022  3:55 PM,22 November 2022  4:45 PM,49.82,20.00,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
21215141.0,Finished,22 November 2022  3:56 PM,22 November 2022  5:12 PM,75.0,19.27,0.36,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.09
28711733.0,Finished,22 November 2022  3:58 PM,22 November 2022  5:11 PM,73.0,18.19,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.09,0.73,4.01,0.36,1.45,1.45,4.00,0.73,1.45
21218316.0,Finished,22 November 2022  3:58 PM,22 November 2022  4:47 PM,48.92,18.44,0.00,0.36,0.00,0.36,1.45,0.00,0.36,1.45,0.73,3.89,0.36,1.45,1.45,4.36,0.73,1.45
28706331.0,Finished,22 November 2022  4:00 PM,22 November 2022  5:05 PM,65.0,19.64,0.36,0.36,0.36,0.36,1.45,0.00,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28705948.0,Finished,22 November 2022  4:00 PM,22 November 2022  4:39 PM,38.7,18.91,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.09
28706938.0,Finished,22 November 2022  4:00 PM,22 November 2022  4:45 PM,45.18,18.91,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.09
28711501.0,Finished,22 November 2022  4:00 PM,22 November 2022  5:32 PM,92.0,18.91,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.00,0.73,1.45
21208523.0,Finished,22 November 2022  4:00 PM,22 November 2022  5:10 PM,70.0,18.91,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.09
28616341.0,Finished,22 November 2022  4:00 PM,22 November 2022  5:28 PM,88.0,18.25,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.16,4.00,0.73,0.36
3702933.0,Finished,22 November 2022  4:00 PM,22 November 2022  5:12 PM,71.0,19.27,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.00,0.73,1.09
28713301.0,Finished,22 November 2022  4:00 PM,22 November 2022  5:24 PM,83.0,19.09,0.00,0.36,0.00,0.36,1.45,0.18,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28708487.0,Finished,22 November 2022  4:01 PM,22 November 2022  5:33 PM,92.0,18.91,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.00,0.73,1.45
3803088.0,Finished,22 November 2022  4:01 PM,22 November 2022  5:11 PM,70.0,18.18,0.36,0.36,0.00,0.36,1.45,0.36,0.36,0.00,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
21119283.0,Finished,22 November 2022  4:01 PM,22 November 2022  4:47 PM,45.92,19.19,0.36,0.36,0.00,0.36,1.36,0.36,0.36,1.45,0.73,4.01,0.36,1.45,1.45,4.36,0.73,1.45
28600768.0,Finished,22 November 2022  4:02 PM,22 November 2022  4:20 PM,18.45,19.15,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.25,0.36,1.45,1.45,4.36,-,1.45
3672079.0,Finished,22 November 2022  4:04 PM,22 November 2022  5:39 PM,95.0,18.43,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.25,0.36,1.45,1.45,3.64,0.73,0.73
28608444.0,Finished,22 November 2022  4:05 PM,22 November 2022  5:11 PM,65.0,19.64,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.09
28711002.0,Finished,22 November 2022  4:05 PM,22 November 2022  5:35 PM,89.0,18.18,0.36,0.36,0.36,0.36,1.45,0.36,0.36,0.00,0.73,4.36,0.36,1.45,1.45,4.36,0.36,1.45
28618735.0,Finished,22 November 2022  4:06 PM,22 November 2022  5:39 PM,93.0,20.00,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
21200397.0,Finished,22 November 2022  4:06 PM,22 November 2022  5:38 PM,91.0,17.82,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,3.27,0.73,1.09
21113286.0,Finished,22 November 2022  4:07 PM,22 November 2022  5:49 PM,102.0,17.82,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.36,4.36,0.36,1.45,1.45,4.00,0.73,0.73
28707180.0,Finished,22 November 2022  4:09 PM,22 November 2022  5:13 PM,64.0,19.64,0.36,0.36,0.36,0.36,1.45,0.00,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28706232.0,Finished,22 November 2022  4:12 PM,22 November 2022  4:47 PM,35.78,18.18,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.09,0.73,4.36,0.36,1.45,1.45,3.64,0.73,1.45
3804887.0,Finished,22 November 2022  4:15 PM,22 November 2022  5:26 PM,71.0,18.91,0.36,0.36,0.00,0.36,1.45,0.00,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.00,0.73,1.45
3803944.0,Finished,22 November 2022  5:22 PM,22 November 2022  5:34 PM,12.1,19.88,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.25,0.36,1.45,1.45,4.36,0.73,1.45
28708078.0,Finished,23 November 2022  10:37 AM,23 November 2022  11:57 AM,79.0,18.45,0.36,0.36,0.36,0.36,1.36,0.36,0.36,1.45,0.73,4.36,0.36,0.73,1.45,3.64,0.73,1.45
28602815.0,Finished,23 November 2022  10:38 AM,23 November 2022  11:53 AM,75.0,18.91,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.09,1.45,4.36,0.73,1.45
28606874.0,Finished,23 November 2022  10:38 AM,23 November 2022  11:59 AM,80.0,15.89,0.00,0.36,0.00,0.36,1.45,0.18,0.36,1.45,0.73,4.36,0.36,1.45,1.16,2.55,0.73,0.36
28706827.0,Finished,23 November 2022  10:39 AM,23 November 2022  11:58 AM,79.0,19.27,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28627904.0,Finished,23 November 2022  10:40 AM,23 November 2022  11:48 AM,68.0,20.00,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28613143.0,Finished,23 November 2022  10:40 AM,23 November 2022  12:20 PM,99.0,18.91,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.09
28700380.0,Finished,23 November 2022  10:40 AM,23 November 2022  11:38 AM,57.87,19.62,0.36,0.36,0.36,0.36,1.36,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.16,4.36,0.73,1.45
28706456.0,Finished,23 November 2022  10:45 AM,23 November 2022  11:37 AM,52.13,18.62,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.16,4.36,0.73,1.09
28602162.0,Finished,23 November 2022  10:47 AM,23 November 2022  12:21 PM,94.0,19.55,0.36,0.36,0.36,0.36,1.36,0.36,0.36,1.45,0.73,4.36,0.36,1.09,1.45,4.36,0.73,1.45
28600769.0,Finished,23 November 2022  10:52 AM,23 November 2022  12:20 PM,88.0,20.00,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
3801002.0,Finished,23 November 2022  10:54 AM,23 November 2022  12:20 PM,86.0,18.91,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.09,1.45,4.36,0.73,1.45
28714617.0,Finished,23 November 2022  10:58 AM,23 November 2022  12:09 PM,70.0,18.16,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,3.54,0.36,1.45,1.16,4.36,0.73,1.45
28705957.0,Finished,23 November 2022  10:59 AM,23 November 2022  12:21 PM,82.0,16.95,0.00,0.36,0.36,0.36,1.45,0.00,0.36,1.45,0.73,3.42,0.36,1.45,1.16,3.64,0.36,1.45
21219706.0,Finished,23 November 2022  3:58 PM,23 November 2022  5:33 PM,94.0,16.39,0.00,0.00,0.00,0.36,1.45,0.00,0.36,1.45,0.73,3.30,0.00,1.45,1.45,4.00,0.73,1.09
28710097.0,Finished,23 November 2022  3:58 PM,23 November 2022  4:54 PM,56.23,19.64,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.00,0.73,1.45
28707756.0,Finished,23 November 2022  3:58 PM,23 November 2022  5:38 PM,100.0,20.00,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28717249.0,Finished,23 November 2022  3:58 PM,23 November 2022  5:15 PM,76.0,15.66,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.25,0.36,1.45,0.87,1.45,0.73,1.45
28738728.0,Finished,23 November 2022  3:58 PM,23 November 2022  5:08 PM,69.0,18.55,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.09,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.09
28707917.0,Finished,23 November 2022  3:58 PM,23 November 2022  5:05 PM,66.0,17.82,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,2.55,0.73,1.09
28707889.0,Finished,23 November 2022  3:59 PM,23 November 2022  5:27 PM,88.0,20.00,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
3802503.0,Finished,23 November 2022  4:00 PM,23 November 2022  4:55 PM,55.53,16.45,0.00,0.00,0.00,0.36,1.36,0.36,0.18,0.36,0.73,4.36,0.36,0.36,1.45,4.36,0.73,1.45
28705835.0,Finished,23 November 2022  4:01 PM,23 November 2022  5:31 PM,89.0,18.91,0.36,0.36,0.00,0.36,1.45,0.00,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.00,0.73,1.45
28707475.0,Finished,23 November 2022  4:02 PM,23 November 2022  5:25 PM,82.0,18.98,0.36,0.36,0.36,0.36,1.45,0.00,0.36,1.45,0.73,4.36,0.36,1.45,1.16,4.36,0.73,1.09
21117173.0,Finished,23 November 2022  4:02 PM,23 November 2022  5:22 PM,79.0,19.12,0.36,0.36,0.36,0.36,1.45,0.36,0.18,1.45,0.73,4.25,0.36,1.45,0.87,4.36,0.73,1.45
28607959.0,Finished,23 November 2022  4:03 PM,23 November 2022  5:26 PM,82.0,19.64,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.09
28708160.0,Finished,23 November 2022  4:04 PM,23 November 2022  5:14 PM,70.0,18.86,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.25,0.36,1.45,1.16,4.36,0.73,0.73
3700291.0,Finished,24 November 2022  5:53 PM,24 November 2022  6:37 PM,44.73,16.14,0.36,0.36,0.00,0.36,1.45,0.18,0.36,1.45,0.73,4.25,0.36,1.45,1.16,2.55,0.73,0.36
28709531.0,Finished,24 November 2022  5:53 PM,24 November 2022  7:10 PM,77.0,18.16,0.36,0.36,0.36,0.36,1.36,0.36,0.36,0.73,0.36,4.36,0.36,1.45,1.16,4.00,0.73,1.45
28604542.0,Finished,24 November 2022  5:53 PM,24 November 2022  6:49 PM,56.53,18.73,0.36,0.36,0.00,0.36,1.45,0.18,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,0.73
28706745.0,Finished,24 November 2022  5:53 PM,24 November 2022  7:01 PM,68.0,20.00,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28708645.0,Finished,24 November 2022  5:53 PM,24 November 2022  6:50 PM,56.83,19.27,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.00,0.73,1.09
21115284.0,Finished,24 November 2022  5:53 PM,24 November 2022  6:57 PM,64.0,20.00,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28706346.0,Finished,24 November 2022  5:53 PM,24 November 2022  6:53 PM,59.57,19.15,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.25,0.36,1.45,1.45,4.36,0.73,0.73
28616272.0,Finished,24 November 2022  5:53 PM,24 November 2022  6:39 PM,46.2,18.50,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.25,0.36,1.45,1.16,4.36,0.73,0.36
28720888.0,Finished,24 November 2022  5:53 PM,24 November 2022  6:39 PM,46.0,18.16,0.36,0.36,0.36,0.36,1.36,0.00,0.36,1.45,0.73,4.36,0.36,1.45,1.16,4.36,0.73,0.36
28705068.0,Finished,24 November 2022  5:54 PM,24 November 2022  7:05 PM,71.0,19.64,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.09
28707195.0,Finished,24 November 2022  5:54 PM,24 November 2022  6:57 PM,62.0,19.27,0.00,0.36,0.00,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
21200977.0,Finished,24 November 2022  5:54 PM,24 November 2022  7:05 PM,70.0,19.27,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.00,0.73,1.09
28712278.0,Finished,24 November 2022  5:55 PM,24 November 2022  6:45 PM,50.33,20.00,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
28718611.0,Finished,24 November 2022  5:56 PM,24 November 2022  7:08 PM,72.0,19.88,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.25,0.36,1.45,1.45,4.36,0.73,1.45
28712088.0,Finished,24 November 2022  5:56 PM,24 November 2022  6:45 PM,48.48,18.91,0.00,0.36,0.00,0.36,1.45,0.00,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
21213030.0,Finished,24 November 2022  5:57 PM,24 November 2022  7:04 PM,67.0,18.91,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,3.64,0.73,1.09
28711505.0,Finished,24 November 2022  5:58 PM,24 November 2022  7:08 PM,69.0,18.55,0.36,0.36,0.36,0.36,1.45,0.36,0.36,1.45,0.73,4.36,0.36,1.45,1.45,3.27,0.73,1.09
21200572.0,Finished,24 November 2022  6:00 PM,24 November 2022  7:04 PM,63.0,18.55,0.36,0.36,0.36,0.36,1.09,0.36,0.36,1.09,0.73,4.36,0.36,1.45,1.45,4.00,0.73,1.09
28706902.0,Finished,1 December 2022  3:52 PM,1 December 2022  4:52 PM,60.0,19.82,0.36,0.36,0.36,0.36,1.45,0.18,0.36,1.45,0.73,4.36,0.36,1.45,1.45,4.36,0.73,1.45
